originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
OML,2.9,-171.002794295863,-184.393771220515,-202.937976667592,-186.443567481599,-215.463615845848,-196.277096496694,-172.5155557249,-169.878596988648
OML,2.9,-176.579926947338,-203.492872900929,-262.966998811066,-189.43835100007,-271.219475224816,-218.194533646699,-196.907269907221,-176.909703706829
OML,2.9,-174.316373431177,-209.9823866924,-201.085382458491,-193.463779304693,-215.018185802093,-210.128397559108,-178.58754898919,-177.903152073619
OML,2.9,-163.856628419071,-205.323700483895,-214.201833761472,-179.592798727473,-239.49537663243,-219.760989528942,-165.035741250116,-162.260568047294
OML,2.9,-161.430014673215,-208.410038190393,-196.781235261857,-171.116002642682,-217.778691511429,-209.138462751534,-161.138440337093,-159.024271432104
OML,3,-173.627612344889,-189.99183360028,-198.426964425344,-188.29124568415,-218.987536315922,-207.147121494491,-174.645345686211,-254.589959085054
OML,3,-174.835069028806,-198.014334077452,-221.451522128204,-187.839832410444,-239.584753852296,-204.198449620814,-181.378565743994,-173.150113917663
OML,3,-166.89643981943,-196.486654011764,-211.918601556581,-171.707268956826,-221.173302277983,-187.786966668223,-170.681586794857,-165.617038010342
OML,3,-166.087351025764,-190.714552033541,-206.835707485355,-174.321220249615,-223.243727893804,-198.922307319922,-165.491762258249,-188.875284715818
OML,3,-162.977851386585,-187.686998327544,-214.717710182373,-176.84300966738,-237.106917564984,-189.999334139309,-164.916750716544,-160.973453244445
OML,3,-153.854689725569,-168.856539571262,-208.377293858137,-166.561109233866,-233.921256820557,-164.21857699689,-163.629184340053,-156.189624066446
OML,3,-154.818605936655,-169.982566517601,-190.518809542094,-177.212340909904,-205.313073789223,-184.279520037391,-152.362567662259,-153.571408513325
OML,3,-163.781232438106,-174.826707670449,-213.751794662062,-184.316553381554,-230.160113281345,-182.786243310151,-176.017511047915,-191.355802978316
OML,3,-166.529647967224,-190.635108479353,-219.529948095157,-174.160547531805,-233.405884763748,-183.8773253778,-163.970282194447,-176.440964203054
OML,3,-158.868222929035,-200.691463367158,-218.801169662636,-174.189072611499,-245.907118283193,-210.83275425835,-165.858319569928,-159.653674803696
OML,3,-166.163845258515,-205.221778714361,-212.681524265573,-182.931911872383,-233.091756971877,-200.48717321488,-172.049084260076,-165.147843986977
OML,3,-170.17684505187,-184.594500396328,-222.268523034429,-184.576207277039,-230.510807754874,-186.664375358811,-174.452677926819,-168.514907838582
OML,3,-178.192378286002,-201.902077293861,-227.527437727429,-186.243965136397,-247.833452694127,-204.932687053522,-181.74944063619,-175.172457740332
OML,3,-162.545934443159,-192.882843846031,-234.545708635425,-175.426654618494,-264.316803407846,-196.372434514895,-174.569358943679,-161.306922525136
OML,3,-161.660592190036,-180.795545286162,-234.344527836301,-197.129763464376,-294.631740777849,-207.726672314728,-174.145011159177,-191.702345562494
OML,3,-183.05542789266,-197.921202860688,-220.808058720907,-192.149404153984,-238.514524338382,-198.449727834836,-183.87392922844,-184.589441598373
OML,3,-184.099089200347,-202.905849120466,-217.500223467561,-200.6016263206,-224.393671540452,-227.334736458069,-183.736524500624,-180.642452055253
OML,3,-174.294733326167,-185.944452756778,-208.189965439227,-189.455312407904,-241.612990895104,-185.162076525856,-172.588234790244,-173.532715666358
OML,3,-189.87197919088,-205.733665211978,-239.106411753396,-208.443455345909,-250.26248839658,-215.782926259878,-192.384494310823,-209.265530766235
OML,3,-157.514317844868,-182.821185365672,-207.750928580136,-182.541543522159,-231.417522871959,-204.474064197331,-163.167262659587,-156.170536986078
OML,3,-195.283752079747,-214.463028590861,-217.383256404313,-188.455721519645,-246.963053335755,-200.63008338998,-191.895871769199,-194.912972237426
OML,3,-168.159356549635,-195.556966596546,-208.730285327215,-178.180151133474,-221.894118700495,-199.495264062624,-185.967924507676,-212.730648277012
OML,3,-151.77529108348,-193.3690382029,-203.915502187329,-177.716999981461,-243.637136959615,-206.260861615091,-157.799594092272,-158.58182177552
OML,3,-183.011367246841,-203.443416704203,-231.601450520481,-187.556763422532,-233.01992668994,-208.07979561237,-212.539764094564,-178.890049448158
OML,3,-152.578890558586,-172.975981181585,-212.735402987093,-167.051161158623,-235.392802311756,-176.432498934964,-153.975702454816,-170.135678801466
OML,3,-167.417201450561,-203.251419062817,-203.413356615013,-212.886440452681,-230.159308219952,-244.548946517795,-165.901444627945,-177.605774971019
OML,3,-144.238419912482,-147.419745048537,-196.327350262875,-164.998587900856,-213.12885786598,-160.273646266393,-143.700720780857,-153.059539894428
OML,3,-170.997380412306,-184.56139132169,-204.491406804308,-191.139129754873,-219.602223784327,-190.590822915546,-180.332963362197,-170.469256995102
OML,3,-148.987573681316,-164.409129939277,-209.903678022362,-169.4959189842,-230.306495741339,-188.026065423997,-153.388927582562,-154.93137687379
OML,3,-170.393103529239,-184.931222150463,-234.775478740675,-180.976481280086,-247.330608675176,-188.90532377832,-179.746249066382,-172.206409728987
OML,3,-159.030352077167,-183.774719777058,-224.893993111769,-182.860354846034,-239.709596104219,-197.799152592028,-162.694194045579,-157.679779560757
OML,3,-180.622491369359,-208.078782784786,-211.122094562422,-202.12797671782,-229.212507120944,-212.654930993936,-181.833267860095,-179.63396427364
OML,3,-173.223149792611,-189.906286957934,-229.998276479084,-183.11309005606,-258.073269276736,-190.660008677376,-181.642542986804,-169.567003129212
OML,3,-173.385076567304,-219.067856164848,-206.075509171,-183.059589521024,-229.002114007837,-210.937386288244,-174.33176214029,-173.948251373153
OML,3,-161.185421075852,-187.862604123917,-198.88805939186,-181.110676428766,-219.194656497154,-215.50851882789,-257.823156390449,-159.813545840002
OML,3,-174.489515084816,-194.583819102442,-289.543808758818,-193.924999778798,-367.988410053787,-200.451964217349,-214.866016751683,-172.546850608553
OML,3,-145.299754630544,-163.389902636898,-202.717098362845,-169.837154235343,-214.952057919967,-170.106935555628,-148.176196276685,-144.23291246406
OML,3,-176.297369177977,-205.061700362101,-214.844059048099,-181.918993678973,-244.951644726409,-212.490917084104,-174.242818582316,-206.941465832465
OML,3,-161.1765729677,-222.405433115655,-209.92400556143,-172.677833707254,-226.488048364552,-224.848584647467,-162.84336358819,-158.312665097737
OML,3,-172.809972494113,-210.67863264575,-215.786469520994,-201.926866422612,-223.481940258843,-244.645829900779,-178.04069662843,-171.308183299443
OML,3,-160.735849197384,-194.543586196917,-254.155888975534,-185.22366663489,-270.520804681817,-201.620091775565,-204.338065108649,-187.333055060185
OML,3,-170.693531134296,-197.80870152009,-219.285940142913,-186.494373180026,-236.345641630636,-200.639942204975,-180.656447659134,-170.97374827678
OML,3,-167.992952495722,-211.292512486641,-211.267231038527,-184.329115237804,-215.164648809856,-204.280991469573,-176.224006846781,-166.525228607899
OML,3,-169.597937292391,-186.722896147998,-210.687749171247,-173.093259125123,-217.230998432523,-195.363963579848,-168.454875891897,-167.210972269537
OML,3,-164.75971035377,-183.797609481576,-209.810291957643,-179.881948489533,-231.074654221402,-196.023776608059,-167.224099254408,-162.946573325447
OML,3,-174.621305031983,-194.548001287845,-211.108727733519,-190.891944367398,-222.288490087854,-207.621263668486,-182.830055052466,-173.996098018931
OML,3,-164.339178077027,-212.652870638527,-218.810322642041,-212.565218694766,-246.408000286057,-236.556580366566,-164.692375064131,-295.216557747633
OML,3,-167.951159346903,-197.080689040038,-200.646978879577,-187.133166314111,-210.584692223553,-220.743065616201,-163.784312255746,-198.834118969906
OML,3,-178.854614767421,-190.117023873089,-208.588280562781,-200.147694793183,-231.796211845623,-213.052616297933,-172.150556031422,-181.07003632987
OML,3,-168.468078713295,-194.528639269335,-197.813864502285,-183.254437658283,-222.259230844656,-195.791667787941,-167.128307970541,-169.408979445618
OML,3.1,-153.980745637277,-168.336242113624,-199.404871384075,-179.542886535324,-210.745479164852,-190.422153214693,-155.007624051678,-150.852381697607
OML,3.1,-150.159870421041,-168.345228105618,-199.636628210006,-168.933344628706,-213.399133425072,-174.366841827546,-160.602198531991,-149.813777664391
OML,3.1,-171.312364864552,-203.190050667763,-228.093331158341,-183.928845452636,-241.119050820212,-193.460867351486,-189.127167849133,-175.444890944182
OML,3.1,-170.132012856815,-181.276374176071,-179.72241182364,-186.392835359904,-191.541444184842,-188.695241731549,-162.995578154048,-168.354007062621
OML,3.1,-178.835690525064,-203.424128101855,-208.726748402725,-191.721366274251,-216.741612584286,-216.767160081431,-186.288368430804,-192.061514242983
OML,3.1,-171.1082016825,-168.017725591196,-224.587102868988,-185.495085889902,-233.806150833238,-184.905088260609,-180.334702836971,-168.77607976697
OML,3.1,-180.360916504679,-195.076079050362,-215.947050953743,-206.14384921352,-234.957319886191,-220.094731264832,-180.019302353675,-235.660248129656
OML,3.1,-162.557107784494,-186.616566145147,-204.310112510921,-177.048955902363,-223.009834757422,-187.087428749334,-174.276622301751,-203.714110510147
OML,3.1,-170.794765721045,-184.30689089399,-212.604852279011,-168.932278055883,-255.978659026039,-192.475611041968,-168.150356663071,-166.38030928295
OML,3.1,-162.732059784855,-157.481580626865,-198.291073332022,-182.818247346787,-200.838295729962,-168.937526227892,-161.198994386772,-160.135886161745
OML,3.1,-159.929231414573,-190.885320045522,-205.452567226463,-172.56243322059,-236.282561276947,-196.895639260881,-160.812854610586,-159.772447574235
OML,3.1,-159.590015103173,-203.052031953236,-224.605314400717,-206.707242962188,-240.26851331696,-232.332557874523,-182.574210280321,-159.183967417485
OML,3.1,-152.728995578175,-174.234352174638,-208.220726941419,-166.777084778042,-216.354616714104,-177.547601737507,-155.136926652861,-150.464092599747
OML,3.1,-187.165904081561,-203.912745313908,-219.655589797688,-180.904847072652,-232.310081840668,-183.03236164731,-187.161278700821,-249.355636338623
OML,3.1,-153.855937678237,-179.576850986711,-205.217359928485,-171.200563415785,-235.504379604694,-182.407178124928,-159.81835323244,-152.749271876399
OML,3.1,-170.31084639202,-202.536029286791,-209.483188834648,-185.92298097588,-220.721887512653,-209.055102660924,-178.126080470881,-174.027337893069
OML,3.1,-170.501166770462,-206.955733959511,-201.194369207579,-192.553615501326,-229.572877946822,-212.199987900721,-162.44325060825,-167.799379894396
OML,3.1,-181.037683538808,-216.743536659237,-206.013071631638,-192.361331364337,-232.763604121617,-201.762645495646,-182.892036642762,-177.676545483937
OML,3.1,-175.201396976258,-201.90747142912,-220.19161732715,-196.519861288672,-232.848177832569,-212.630906225481,-177.37592709623,-196.591912359965
OML,3.1,-166.748963999791,-181.402852668474,-203.050765775561,-194.613281336923,-228.302102355219,-210.12680380405,-171.673845854053,-166.047476749221
OML,3.1,-167.220408567173,-171.062950076373,-208.824101314271,-186.249702319027,-215.706658161292,-188.017334119491,-167.397350505272,-167.697989651773
OML,3.1,-160.182053024,-182.185096680166,-213.679696283353,-184.228352148687,-233.173724979647,-197.024437753223,-169.939037868175,-183.166695976574
OML,3.1,-177.001935425264,-210.755277004393,-197.146250814598,-196.695075586297,-217.7587878647,-229.258535886845,-174.071549753612,-175.571375037533
OML,3.1,-157.790478384598,-180.694909698487,-221.467627185424,-175.928378457569,-252.11322207291,-181.930146061648,-165.164612819487,-156.562048575975
OML,3.1,-156.223361651747,-162.231460007546,-187.93002008457,-170.789082855089,-208.918734523814,-161.726091028185,-154.190392411189,-157.079248336277
OML,3.1,-168.045836558419,-182.161315709266,-205.110998872405,-188.535091128662,-210.213976211474,-194.875927558132,-169.069013695151,-167.981958829154
OML,3.1,-174.911774096989,-204.970849601743,-209.296061259002,-181.242263728467,-226.64269143576,-214.428759566437,-176.221145380051,-186.659679409108
OML,3.1,-162.438307544178,-177.303964016714,-228.540952965768,-178.650850352077,-248.688032421504,-180.938341534613,-169.511640815579,-178.041558908469
OML,3.1,-161.137115977793,-181.8198705521,-225.446405277866,-199.222558864307,-271.338556056465,-207.929112881963,-171.214655125921,-160.022019767836
OML,3.1,-148.721627179999,-159.918391203815,-197.627472352715,-167.798089937891,-229.646701549775,-172.661124880277,-152.971398535067,-148.253389022093
OML,3.1,-175.085034976081,-206.967769053833,-208.022799881387,-177.110953809464,-222.659990189329,-198.169360230428,-180.921617705694,-170.780478634918
OML,3.1,-160.508224319984,-174.285501547808,-225.350958747151,-174.060426881517,-254.986715649322,-182.764656528909,-171.153226305732,-156.985568564161
OML,3.1,-162.707324951956,-191.744096345009,-213.767467700658,-170.287038650351,-226.701278875168,-177.269312302881,-162.173793310959,-159.551063996273
OML,3.1,-165.178371381406,-188.625267932907,-204.179165449886,-178.124204261299,-220.605057993026,-186.643788604995,-168.258093692508,-166.079785923028
OML,3.1,-158.705493109666,-174.428686102389,-199.307216189665,-179.401398677149,-214.205129750601,-192.241530020706,-157.937098706671,-158.484681668107
OML,3.1,-179.715896726242,-184.184741065478,-210.168939647701,-189.494502173503,-226.426412246679,-195.894359980419,-176.66184486571,-175.769867068329
OML,3.1,-165.813755402189,-184.4663983968,-215.18711876129,-171.248325064197,-224.489736335401,-188.930123088788,-167.203668656495,-179.683713224593
OML,3.1,-168.838107127926,-191.639771713793,-220.140403245102,-176.232774608055,-233.435399516211,-207.871374323932,-173.548779409248,-205.022529042991
OML,3.1,-153.971286778888,-195.146825305701,-219.845065960223,-168.733305482971,-249.332273928039,-200.992134347309,-164.98201018482,-155.252037025891
OML,3.1,-186.300598202882,-207.192728119046,-232.509531942113,-206.765148369984,-246.239099321713,-226.22206539533,-189.216911694349,-187.413213854604
OML,3.1,-167.484922769958,-174.874459921812,-220.585811097532,-170.664429846514,-240.579994385266,-179.404827576408,-176.376310186735,-166.243043740294
OML,3.1,-163.918245286495,-192.276384552234,-212.90352546002,-180.485927538469,-243.943697587008,-198.129073638061,-163.568639700083,-180.716579307822
OML,3.1,-151.752438121146,-178.49665706403,-197.829536918155,-170.5609736107,-223.909308263113,-175.749149982816,-158.897900383124,-198.446281281248
OML,3.1,-160.358435797484,-179.911084649518,-215.639478839231,-179.429654516779,-228.043338247586,-197.086929271741,-170.294769614371,-163.980783103699
OML,3.1,-169.613426725642,-210.341944759766,-212.613736031348,-194.272618767159,-242.975614450134,-229.467546666195,-171.413773527377,-201.011335654632
OML,3.1,-174.183857127954,-204.043238577187,-211.828554487129,-193.46112729542,-223.487597908934,-215.024377680474,-179.418078404044,-173.390008229615
OML,3.1,-170.494835095703,-186.513181462326,-209.459731467078,-185.043853807924,-223.74078773341,-200.784494803748,-175.10365315641,-170.074163579745
OML,3.1,-155.428985233869,-170.797384070121,-203.016421870061,-183.499938352274,-212.98113248283,-186.732608724186,-156.365537235406,-154.449545252041
OML,3.1,-164.949435942111,-183.447682809831,-204.449259843917,-185.764589838777,-215.686171142421,-195.686598113262,-162.110255379864,-180.443033952965
OML,3.1,-160.37097017089,-198.720755076132,-208.52620228257,-176.044012612427,-225.242708908314,-196.208728464437,-165.662768288334,-158.062716629478
OML,3.2,-153.77195019672,-184.382646237203,-212.149501712056,-178.307815220065,-233.548834583944,-200.470749848836,-156.020244096071,-153.39136097426
OML,3.2,-180.463662026883,-217.272436396058,-228.304308595094,-201.144700983087,-232.216837271464,-255.129718696777,-203.857222632682,-217.162818527579
OML,3.2,-187.385955194317,-220.154103306291,-218.162139730654,-209.040376329116,-232.757323295174,-227.099080266792,-189.033977185786,-184.142464614815
OML,3.2,-165.76273134132,-183.992270308528,-207.291267433852,-193.205282914982,-211.992371208082,-195.44265704375,-169.396891380644,-165.802744298721
OML,3.2,-189.717308788245,-202.390518099522,-236.77004570911,-212.236321754694,-248.34238334778,-216.407327882902,-203.026536115502,-226.629698283858
OML,3.2,-153.184098958349,-184.845168929945,-206.489092149166,-178.574845586583,-247.969821826109,-206.671900782607,-152.472067732215,-150.509761138144
OML,3.2,-165.691467975565,-172.724414711002,-204.91320571621,-186.958327236474,-209.633608163397,-181.405336600049,-167.001256389851,-164.189031030391
OML,3.2,-144.972226516276,-161.733184865028,-200.136496662383,-179.535456537245,-205.124041461073,-200.007039381586,-147.654152901529,-144.970194374206
OML,3.2,-181.178034324859,-215.529210759448,-209.439959456346,-188.506739427668,-224.691600900529,-213.831798322615,-178.354245694957,-209.582831600459
OML,3.2,-152.756152590365,-201.779570637175,-210.467753324666,-166.324359915299,-223.64509482908,-185.273683579341,-151.363282064513,-150.11443088427
OML,3.2,-162.881354111143,-196.928572182962,-225.269365671785,-183.912588728814,-237.866358397794,-216.255832649374,-168.650147582445,-174.475022769585
OML,3.2,-181.391939588607,-212.794740131958,-223.132437124392,-189.655146745116,-242.643187315046,-216.859356029829,-178.116549272463,-180.257434555288
OML,3.2,-171.393909283037,-187.432866949729,-205.8722415918,-192.875164283143,-255.125712676491,-202.246045759618,-170.537915021858,-170.341766480156
OML,3.2,-174.218440021507,-199.975111355231,-216.246572600984,-193.17130617902,-244.137237697329,-213.893946581473,-177.863665556685,-174.199373760315
OML,3.2,-157.827654874876,-209.887850529758,-219.387653260864,-163.359549541755,-232.947173560673,-205.241203035285,-166.302174446595,-195.590179607444
OML,3.2,-178.19938874614,-208.00887130607,-207.440565153671,-185.57068747849,-229.455919399199,-204.952357483488,-215.181849246508,-173.425998475403
OML,3.2,-145.395629807287,-166.244009134745,-206.656194270887,-158.766306831323,-217.652576799876,-179.640360414105,-159.118613883646,-143.425356181731
OML,3.2,-168.766865549792,-204.141262697809,-216.266191361251,-180.399590001779,-285.777921219703,-206.737440868542,-178.133861319794,-170.215449417653
OML,3.2,-169.999038975286,-187.827968473452,-206.965040535205,-198.714364721435,-221.059772903183,-198.683778497269,-172.254284622141,-167.300833136332
OML,3.2,-201.189555823599,-242.552701767035,-202.379967319933,-210.336800956851,-218.025139648906,-241.497687695265,-201.740881539695,-198.388464090116
OML,3.2,-184.265048275646,-210.742611528681,-227.382680260748,-188.779873450243,-240.476431122293,-216.384355616504,-190.856315960847,-223.274151546421
OML,3.2,-193.676876543449,-219.93248634126,-212.127286228527,-186.121713341279,-227.737939649618,-190.693630065108,-208.274172652,-206.119171247777
OML,3.2,-171.802257906588,-187.461715599666,-213.105868208666,-183.783411224456,-249.508144730222,-190.724265287514,-172.54789289978,-169.394610098362
OML,3.2,-177.853069662447,-185.093615419887,-214.558726524399,-191.356681841299,-220.648869539483,-193.744788083017,-186.083243344203,-206.734785226921
OML,3.2,-172.59300722846,-191.026350045626,-261.944313310058,-185.065136750924,-302.514989089967,-212.05259325498,-184.247075214865,-175.501684096176
OML,3.2,-167.754223227799,-186.753779647392,-210.20581630826,-193.134572507383,-230.839641462264,-205.618814853594,-171.82592105301,-172.479122010811
OML,3.2,-167.041033643466,-174.493468789839,-215.837885327972,-166.452068335755,-247.374090475887,-174.992508275549,-175.602884771042,-205.021369878202
OML,3.2,-165.448071194127,-212.662156275483,-239.375744901031,-176.509138198116,-249.444004246425,-212.781061351454,-175.017552064086,-163.132920824566
OML,3.2,-184.159629636186,-205.655931425796,-201.317585644198,-183.4013027762,-215.268960535147,-212.533424162973,-179.77299695334,-278.170491579538
OML,3.2,-156.257895788109,-160.998752402642,-203.595701915362,-171.811419225749,-215.028160979993,-162.772082142438,-157.755631420461,-188.376257223548
OML,3.2,-174.294943684246,-241.552457631621,-200.972712639463,-202.876503337024,-210.675042417429,-262.87377447317,-174.177402956846,-174.117704519583
OML,3.2,-181.482643899141,-198.175411429337,-221.16142435135,-208.923958588979,-234.97760431979,-212.905931776815,-191.760362671946,-181.095668977014
OML,3.2,-170.732804367003,-185.054606883192,-202.508726838661,-178.623493718708,-231.506961715023,-191.545576246764,-169.73179529843,-167.237615391345
OML,3.2,-164.06473972295,-190.008671889704,-212.339551902593,-177.40503282205,-227.032356820552,-202.505092029409,-163.924166316317,-173.477358226259
OML,3.2,-168.314533740634,-216.828707317017,-196.436387186149,-204.100020035144,-217.661498429925,-268.344094412943,-166.976608526791,-165.083495416092
OML,3.2,-145.196883703938,-154.178993618012,-214.168213178168,-157.073971069034,-214.828143829468,-163.100212948507,-154.824823219547,-144.894422084998
OML,3.2,-156.575253300312,-194.25094887846,-198.538926309413,-185.899121471502,-222.935763095931,-213.539473433871,-156.997780137114,-155.807069395975
OML,3.2,-167.946999962777,-225.957044973117,-224.319437832377,-187.151119990174,-245.620918496513,-227.234416103664,-168.816201911969,-169.814960127356
OML,3.2,-156.778807449307,-178.874967948469,-209.211451581557,-213.177705432327,-217.840605852714,-220.819349759576,-157.918218463377,-158.637612225531
OML,3.2,-163.554783670447,-182.155038245386,-206.209831480895,-185.914961275071,-244.376020224304,-185.583818080752,-167.088258602512,-174.87116235218
OML,3.2,-185.580956507041,-207.485180922504,-216.120624648648,-206.77672769116,-236.068600986725,-225.209334781249,-187.166748541166,-183.475206777008
OML,3.2,-171.232502529641,-199.660262906008,-202.964920221572,-191.434007670445,-231.356528036421,-187.378815046366,-167.853552302969,-170.370202588381
OML,3.2,-159.482082333345,-177.343387778709,-202.132673399646,-176.496469185388,-222.801818256916,-179.229920008158,-167.194484251542,-157.618267767833
OML,3.2,-163.951935936964,-181.944894850928,-206.24764763495,-169.486481440158,-220.192478544706,-193.128188103087,-165.288626246777,-162.178912161609
OML,3.2,-166.152942958324,-186.74790211329,-218.244143596166,-184.07582307914,-233.252229437274,-195.633300787614,-173.936959223786,-171.446950932686
OML,3.2,-165.503244647757,-181.016694239692,-217.771023773552,-184.792758442264,-233.311370907698,-203.731245520406,-171.991760040397,-162.976792742099
OML,3.2,-168.82143936995,-185.753570116731,-206.860331001699,-185.101213543891,-220.172044499348,-184.679089081982,-168.721357905392,-172.619451831891
OML,3.2,-168.04334310083,-176.420532021649,-199.7390061023,-184.976553402241,-214.186627697456,-184.656454450101,-165.870153695615,-175.255445491054
OML,3.2,-146.160088007282,-180.359385437413,-233.138075445729,-170.244163097879,-256.770742365644,-199.796222459086,-158.019153974817,-144.849248898549
OML,3.2,-174.422842856618,-184.127709063738,-219.261270272408,-180.816957372421,-231.953587188367,-180.463946318317,-174.543315505013,-175.659473396814
OML,3.3,-158.042138154587,-179.076768372904,-205.878009059502,-183.848558263098,-212.276661324288,-194.693405202821,-168.064085761617,-162.624801066427
OML,3.3,-160.884123400407,-171.127846172243,-196.985130913143,-189.64185044331,-213.372127104612,-186.997015867867,-159.573244858481,-161.772586232729
OML,3.3,-165.296905358527,-204.525474001504,-212.971866102549,-184.077777767882,-246.760089607919,-206.927279432737,-180.318881834323,-165.440270918978
OML,3.3,-164.275871060461,-189.497101976474,-211.976005028502,-190.164731933085,-245.715222896251,-194.055269825109,-164.311932636564,-164.133340187545
OML,3.3,-152.420236828121,-171.435896135505,-187.845199498843,-182.247536039729,-205.50402146419,-180.291613006024,-159.637075831312,-150.792314011437
OML,3.3,-165.260368336322,-177.680289146742,-204.27790125474,-186.731647711559,-239.53188702016,-179.678351112803,-165.517965789199,-164.646718511434
OML,3.3,-157.624900780613,-173.825691720834,-202.81711578775,-187.723438066147,-213.584468566228,-202.59119402039,-161.685251961981,-155.368710153726
OML,3.3,-157.334870800281,-176.520185573376,-200.022156681929,-174.438550173524,-220.343923087461,-195.83394823217,-157.416152612687,-154.445305181004
OML,3.3,-149.679849965785,-155.497732416132,-194.604514033971,-176.01335790011,-206.46340288904,-180.438551763841,-156.473308989064,-147.788611720174
OML,3.3,-172.975053751258,-202.577815153752,-228.33066935336,-193.937937860575,-256.912019060535,-207.785271536762,-196.919072391174,-277.353874936064
OML,3.3,-169.597137523622,-197.751497227145,-203.062465740027,-190.636452448942,-223.302582976997,-209.65829345232,-167.627819037389,-174.920104467917
OML,3.3,-190.036853468376,-197.963982415698,-192.569042697928,-210.463180051105,-219.89700458256,-207.296570921808,-203.43940963157,-183.060084939139
OML,3.3,-176.925471562239,-211.015639130682,-201.927292757869,-184.584280792339,-216.87353491327,-199.388540345601,-183.016619714634,-182.496632819055
OML,3.3,-165.403096799506,-186.68362090664,-208.736766185502,-187.763826739676,-222.855944966119,-193.118276153616,-168.145620237126,-167.562532611213
OML,3.3,-188.742490423287,-221.312353632114,-238.169825401999,-201.526207858881,-252.704579446901,-293.503159159912,-198.056141064119,-187.659294335089
OML,3.3,-171.829454378029,-197.579468829139,-209.476331768461,-180.802901748379,-227.023545913334,-209.85555775476,-171.052601200043,-175.433859286836
OML,3.3,-170.49453819421,-205.368789948317,-223.758200772945,-194.623423621115,-237.186127762902,-220.759339130116,-179.699597755513,-175.062403466993
OML,3.3,-183.722278359844,-265.99620465717,-213.312561191868,-198.848163317926,-238.473729332231,-232.225275877082,-181.430850666084,-212.969272557766
OML,3.3,-186.757208104758,-204.1041394613,-205.319765982391,-200.328338222135,-226.167030637508,-217.32951899407,-184.618773323731,-261.663896105892
OML,3.3,-161.515589755997,-173.948758258187,-206.782220201087,-166.931889535092,-218.477371318212,-178.238104602532,-162.511469763269,-172.469161350062
OML,3.3,-149.547622272875,-166.62974081945,-215.153339603484,-174.852966150327,-232.587905389579,-172.008365257216,-149.60997457276,-231.744339424973
OML,3.3,-178.83160013647,-188.818793371736,-211.58938872779,-194.669859382458,-233.222109223347,-206.319977123313,-181.581708545914,-176.75922771671
OML,3.3,-170.890738721218,-192.198104267055,-227.443440603834,-192.914156204848,-244.19073319881,-213.238819446789,-177.53530623536,-168.339726615407
OML,3.3,-150.880954800506,-176.733320758003,-196.282535706354,-182.138087121208,-217.827632737816,-192.158185485287,-156.967847564991,-151.61016682568
OML,3.3,-168.196531050262,-182.57116942165,-209.935324585002,-190.588343355336,-217.860076757389,-205.060015707596,-171.318579988286,-168.092190959125
OML,3.3,-177.160444760323,-193.507906315078,-207.205311279243,-184.596174334171,-218.366483794945,-200.230250766008,-176.960599448065,-196.639063390684
OML,3.3,-162.593325149606,-189.136033620439,-231.311854824475,-195.90354196777,-247.884931213449,-226.149363256712,-180.003341420121,-174.088167038325
OML,3.3,-158.702187461108,-190.030006304561,-218.814644616839,-179.591650170254,-241.725335927712,-189.48910361342,-163.228334467668,-157.563634713031
OML,3.3,-164.448150378701,-253.623112645866,-213.365645811065,-205.601361426207,-219.893783205565,-377.848561348035,-164.209617743506,-162.955690718622
OML,3.3,-169.60323454865,-187.661872294328,-225.588644570036,-185.848892729897,-249.019361146384,-192.582114893765,-189.624484851935,-190.806752009631
OML,3.3,-188.586047742778,-209.9921373365,-209.979792053877,-214.999381200185,-222.354067303235,-236.221673960529,-187.912525073323,-185.745953613715
OML,3.3,-153.298558972792,-160.698980951558,-209.591149054491,-179.566274289637,-213.397291450233,-172.0914512678,-158.949014181078,-151.535184800308
OML,3.3,-181.973522886639,-191.593207108757,-223.263944357052,-192.996008317332,-233.447534410477,-197.791552987064,-181.354016437395,-232.531875503036
OML,3.3,-158.334455959017,-173.366303144999,-203.538446691049,-175.59181419596,-213.184025694548,-180.974518518999,-167.456871990982,-155.383575890446
OML,3.3,-154.237356855253,-177.180863151616,-210.049736018755,-180.582412237659,-231.742781850718,-192.849690721086,-155.286693029704,-180.443631581788
OML,3.3,-165.118657486124,-189.866195638787,-241.126921290854,-189.848140823645,-262.414845161507,-191.54760380562,-171.233450225933,-165.348285553612
OML,3.3,-179.593609127401,-234.62951238131,-213.282896131658,-185.373363721745,-238.896801506572,-264.899815275457,-184.436059739041,-195.15488625748
OML,3.3,-159.197393446673,-188.794133411572,-224.116778893188,-169.554417198648,-252.696521241859,-195.691860906956,-169.150164711189,-159.34555275866
OML,3.3,-226.782561440839,-443.612810915292,-201.340740723717,-208.212329059077,-208.531497214591,-315.456917258363,-393.741697858877,-215.583937626059
OML,3.3,-169.215143857109,-180.0306976799,-222.524179450691,-189.047374666938,-238.364374851148,-202.303317282991,-169.960061757291,-188.461012853987
OML,3.3,-155.179601784244,-177.939595988052,-201.551366371731,-181.231666039815,-219.309657604277,-192.885006111797,-159.261672871441,-155.30156489574
OML,3.3,-157.062626411303,-169.835100473698,-201.037962956588,-176.9091804228,-217.429568923288,-178.903633636427,-154.07666670627,-157.185929639
