originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Direct Suppression,-184.724202345056,-175.596966482596,-235.167096311017,-175.212331992551,-276.799356972353,-230.515359021869,-186.778773989943,-171.119159095271,-335.636060532242,-227.973914542979,-305.920563062437,-171.094054355579,-237.326519569773,-181.452256193319,-287.15590643018,-174.499538912023
Generalized Competitive Suppression,-221.553751298832,-218.738698945179,-212.327071963601,-199.829701224484,-183.605480327274,-179.340756238014,-245.358182731045,-240.578547640062,-185.452515873088,-172.652535530957,-225.562319971747,-211.660024481618,-189.554454427567,-184.499722164806,-262.072090594335,-220.001430625007
Generalized Direct Suppression,-183.90304662742,-176.284000590008,-146.439133840224,-119.204359382755,-204.192750113643,-189.780488501074,-191.998267313823,-189.6460096134,-243.865899917911,-178.181145951466,-125.056080996993,-105.706202743297,-192.056566090719,-173.459969521077,-276.323257103413,-176.521520189272
ROE Competitive Suppression,-169.062521760892,-161.064530864501,-241.523170607934,-155.615495216254,-161.759324263635,-156.90580956765,-197.721098279662,-190.105135392534,-209.876620649901,-161.025674419133,-244.733986158882,-172.257007999197,-136.626156203849,-130.98100710517,-518.284465183336,-160.571049330996
ROE Direct Suppression,-180.046206131727,-173.972563460273,-223.30317996122,-177.965033400506,-213.704345832402,-208.735961325866,-183.333602102653,-177.627101081839,-261.055433109175,-209.698326932444,-219.844906452607,-181.06188318983,-188.121145440252,-175.910360486883,-180.424232920947,-171.457966546852
OML,-147.976819870811,-134.140965183821,-195.715974954085,-133.488916438752,-223.767982089235,-192.398558238867,-163.68869159859,-154.506111188043,-274.543520676331,-193.718128786886,-244.032120663537,-149.058570765075,-193.621593308495,-135.554275741874,-503.506455740937,-135.520478703467
GML,-162.46302193867,-159.369840218953,-111.391342035289,-90.4803797118399,-179.552039214518,-175.100150769143,-194.462350534414,-187.589836878991,-201.206103631368,-155.931964165013,-158.807615899207,-109.089156551942,-154.633693645117,-148.852431219699,-313.155481506268,-160.720129307758
Competitive Suppression,-200.628639631304,-184.671674041112,-314.55392398313,-180.078010545446,-150.707059922028,-146.069595557235,-222.198990597493,-210.436029361976,-285.679557141765,-155.420575718964,-319.938879227065,-191.810514514546,-170.476858763218,-149.80899143394,-208.520012773099,-183.925754357436
Direct Suppression,-200.599031211638,-195.834160112436,-241.739724474639,-202.223406448712,-254.707714462395,-236.159983513045,-194.843871353482,-187.222146675317,-277.672225368085,-238.785656259934,-240.193640713468,-195.012846746307,-209.24963973637,-201.152191436956,-393.650207966596,-198.894273613382
Generalized Competitive Suppression,-270.321251850012,-213.605398614492,-248.332340687012,-186.726514524432,-202.246479555155,-189.059758738035,-291.841029115923,-232.749385380442,-197.832493810363,-163.561443737307,-251.481758856838,-194.340668259442,-256.159318615142,-189.411621599039,-262.636741268944,-213.607264314234
Generalized Direct Suppression,-177.03723537369,-168.291828170823,-233.493782770893,-117.811307818727,-186.146048266396,-181.256794878608,-196.048326330198,-190.631123938305,-188.114228004031,-160.59066159694,-170.537588810528,-114.072866194293,-173.039056969135,-162.804018128426,-177.811175971248,-168.44096770456
ROE Competitive Suppression,-170.041860354472,-164.04879360483,-278.649929876787,-164.683646216307,-170.351696285536,-169.0745675777,-195.772340806673,-186.228526445007,-260.987376442618,-175.421934990143,-308.581974385409,-175.533951760252,-155.928321604744,-148.871019313881,-257.754704407458,-164.994918550929
ROE Direct Suppression,-191.561096989612,-163.372427899049,-356.642774502485,-165.236052348089,-231.326298771378,-206.164912525038,-197.734846698965,-172.59460909769,-284.376550460114,-209.096438008568,-347.156005239669,-169.290256885001,-196.333478960557,-163.521066151251,-217.730042464155,-162.977131880322
OML,-175.157074736852,-163.602155374595,-235.483897532306,-159.972109324396,-221.391841537897,-200.727439436504,-186.642844614294,-173.331606350407,-294.151185164207,-193.213451697655,-245.82872116255,-170.973828035911,-200.296721769343,-169.14911286597,-224.334637784669,-163.769340633207
GML,-178.224293582512,-166.729482646935,-151.871072160337,-102.174123032584,-202.410013714576,-175.018485279178,-198.786514325124,-191.772018910127,-225.294925865724,-152.773509016622,-133.267085643934,-107.319770294491,-185.604241949727,-160.320152320897,-243.204354716798,-166.754261104216
Competitive Suppression,-244.411315047138,-217.706128158157,-280.832659665327,-209.002857110488,-186.665652286606,-171.003734129953,-261.729061976005,-233.940835096243,-225.634831221897,-178.533900048244,-281.627874039399,-213.619863632136,-213.827968611658,-178.763849996181,-247.65721276746,-217.193554087648
Direct Suppression,-211.517602666813,-205.365011959503,-323.090938054785,-214.412349557273,-242.306452759593,-236.927644555937,-200.78889099069,-196.757982516198,-281.649238165534,-241.140305224587,-299.275320310683,-212.252238549805,-217.016924474137,-208.858873274591,-274.01039471487,-202.438114433195
Generalized Competitive Suppression,-218.02713498915,-213.865267398944,-224.938159002605,-170.834047376842,-184.301665376455,-173.274195839718,-239.963060224491,-233.028037169628,-202.861699682503,-146.934955794861,-225.425866602417,-177.434633035966,-190.060200456134,-175.671144168483,-227.487550491996,-214.356431277722
Generalized Direct Suppression,-174.389059261354,-167.762381213015,-182.502635463311,-115.132852525218,-186.276592331347,-180.794480521287,-196.89137621496,-189.09148953762,-189.654497879698,-160.61428835968,-168.278616734237,-113.439798724444,-163.939951207506,-158.663754899205,-284.715853289924,-167.541846423291
ROE Competitive Suppression,-182.035489189007,-169.613612323024,-274.346869437598,-172.944909345393,-223.064113512212,-172.199766262723,-194.354642763543,-189.267342674825,-412.058187233033,-166.564362076259,-275.011437352186,-184.965417142726,-209.05946218304,-151.767390036883,-261.501015993918,-170.087229167364
ROE Direct Suppression,-159.8350887835,-156.869191960348,-236.528576305766,-158.508856280231,-207.585692736222,-194.063029143677,-180.688437335149,-176.937977712418,-253.929971171884,-197.850304889771,-232.659005050426,-178.706885678159,-175.892612313991,-161.049589691926,-317.305792281006,-155.21111855284
OML,-168.145974343373,-152.189931888433,-194.09339873936,-157.895905875796,-199.722667550019,-194.327193022814,-185.859827163582,-175.116872216159,-238.604887388594,-198.55258333479,-216.756620687428,-174.972424992481,-180.535892869423,-153.904204140968,-272.970813674813,-154.670970506068
GML,-171.486431520415,-168.748535525273,-131.86097640076,-112.868119462462,-187.223521189357,-182.582887553674,-200.601907346948,-197.586786119526,-174.579688345771,-167.066047396318,-145.499353555725,-126.54684297506,-168.306244408544,-163.89936417543,-196.281282506953,-168.756661672028
Competitive Suppression,-220.003308271222,-213.260275645666,-243.532033434391,-208.541297878797,-208.558428671377,-177.867715869254,-241.427226625611,-235.682319966369,-238.131884110811,-186.701597724289,-251.482925967671,-216.763426565541,-228.992201923747,-176.819493576429,-260.595904803576,-213.87758348095
Direct Suppression,-203.664155984768,-199.581470869046,-257.716700345497,-198.96436118413,-259.096612846477,-232.938096085793,-189.522123396182,-186.196920874427,-288.707382458699,-231.134881077441,-576.462634147317,-187.522601341265,-215.864851739083,-199.848509236255,-231.449777633011,-190.284904893609
Generalized Competitive Suppression,-223.482934495825,-215.174881837573,-234.91583080634,-187.08950962307,-209.620505955307,-196.138451585113,-239.091209837299,-232.329951357662,-228.472288389519,-183.042622956821,-219.767791352704,-188.516420082463,-228.373458951987,-200.858555435516,-233.075007788191,-215.535302803748
Generalized Direct Suppression,-172.294858606007,-167.498863328234,-160.736183089222,-115.2185673041,-194.929135560191,-190.679114130879,-192.119935846301,-187.846619184764,-203.239679986773,-171.087494506826,-227.898816339779,-114.570875308726,-169.266304590649,-163.293200521052,-200.831729232569,-168.048890318401
ROE Competitive Suppression,-164.923829591872,-152.060087001139,-188.344354789167,-149.61214875999,-175.140178212201,-170.215400742913,-180.502708557984,-172.475049069995,-223.448571793186,-173.539586175243,-205.317901038925,-160.506703626414,-149.802962436137,-142.075202756939,-265.220479187984,-152.132568655811
ROE Direct Suppression,-168.89414932445,-164.830076422265,-227.453435941607,-173.517203165524,-220.928758519228,-211.022359815414,-172.098379905,-169.819463171408,-298.764430102274,-212.126706762158,-225.841806508654,-173.613587176449,-182.907270723893,-176.870642265304,-389.286224985048,-165.312454658742
OML,-189.825407107468,-158.765390195459,-237.553718285164,-163.604856692111,-208.896937319465,-203.506078885231,-190.065521378777,-172.350078992225,-248.042794646313,-206.747099060179,-245.15128126948,-174.619839155621,-190.851415197687,-161.616678629682,-195.881857367067,-159.541611546094
GML,-172.891025729179,-165.397782752242,-164.783920833194,-120.264310719259,-186.668386790292,-180.49165148938,-200.297595243121,-191.218223961681,-187.469596720154,-164.703533787601,-156.142722200452,-125.553388998158,-167.173939728045,-155.751602314527,-238.760302194567,-166.00827920323
Competitive Suppression,-199.736124904938,-192.207955161297,-208.460483571325,-186.637012782515,-166.20261264011,-156.078791907059,-225.788087843422,-216.830773795227,-179.72678421254,-158.064054457143,-223.736263375439,-196.50317497206,-182.068639048878,-161.603507944967,-254.971661119973,-189.518158380544
Direct Suppression,-203.828672842576,-199.444182803432,-235.717629142206,-204.497604904093,-244.348939588613,-233.254840652741,-195.750825279867,-189.636369902503,-260.548213440997,-232.403069642528,-234.055901972474,-192.62672097671,-211.24983562685,-203.623052690143,-284.118994551936,-188.739047056682
Generalized Competitive Suppression,-212.838102410044,-201.791272093865,-275.077194660705,-169.459634368308,-186.738349374795,-173.020756373497,-234.435610417052,-222.843893206658,-169.42653663167,-151.482571487459,-270.940701280507,-176.226228524136,-208.234462676793,-178.029616939285,-246.647487448169,-202.567819925515
Generalized Direct Suppression,-173.538384463613,-168.440824113725,-165.074683654401,-120.818350930422,-189.563969587503,-184.959468021142,-194.292888903739,-187.726007493161,-230.373498974754,-172.949470591463,-142.025365627862,-110.554129391383,-168.589289347511,-162.816006338695,-205.821314562528,-168.844723427432
ROE Competitive Suppression,-171.904165393226,-153.242951381165,-256.677678583836,-151.551570191173,-190.590784724806,-178.010490350969,-217.648674190876,-179.197578756381,-256.387028429966,-179.404538993258,-330.312870843006,-166.354204679624,-206.871626860635,-152.071341795263,-383.547160446348,-154.430915498158
ROE Direct Suppression,-177.34166792441,-163.88906198245,-239.85112344867,-169.654608998696,-215.424121206294,-207.795781657656,-181.413392763398,-174.116666839823,-255.068261336886,-209.830252005482,-259.658007549222,-174.203629753868,-187.378485272608,-169.852247764739,-199.599322231408,-164.357782397256
OML,-162.980486116782,-156.092659489174,-192.467437359294,-157.594067923436,-210.93381386689,-201.1050536209,-191.924611360619,-173.644142603084,-258.423854759608,-203.010393026315,-221.665415535083,-161.614326723216,-171.938200581748,-160.929968616034,-200.177825566129,-159.275921575908
GML,-167.911998784946,-160.015271911203,-160.122375362062,-111.31664328207,-185.828730275638,-180.906635922993,-193.943231765312,-183.585902924024,-209.169093940322,-171.965917416429,-143.76060464077,-117.68175287902,-161.795903835983,-155.856081505427,-206.051545948964,-159.792300445315
Competitive Suppression,-199.052867278885,-192.902678502295,-272.023984848984,-189.172242046096,-175.446358920332,-158.956902615091,-220.719930210757,-213.281601032381,-256.792523664931,-162.720845427454,-278.418310241942,-195.025593189891,-202.569534271241,-161.510555483938,-233.829258266236,-192.496764436132
Direct Suppression,-211.591506165174,-181.995890510907,-314.194664454309,-185.507950654163,-216.849567280319,-212.093594073585,-213.883367185049,-184.5370623369,-302.653791346626,-214.956072355247,-294.187591855803,-187.773249187473,-211.09248196749,-183.07411453656,-345.335299772218,-181.346482494418
Generalized Competitive Suppression,-220.81725435703,-216.689631968215,-255.452301847231,-195.204092637453,-186.884119942808,-181.116549152689,-241.41556885952,-235.851432377531,-177.265793714477,-159.599123268787,-417.029711303377,-201.798314376571,-206.028230709358,-184.657441063421,-248.96637005477,-217.47014425815
Generalized Direct Suppression,-195.180363015609,-168.193577470588,-142.927936588975,-107.992018189656,-199.055740670578,-185.418742608359,-210.736565211606,-191.037436876468,-263.429465792785,-168.990494231288,-186.492134698242,-107.153997369238,-194.417635221654,-165.19043505891,-249.528634070927,-168.183112075115
ROE Competitive Suppression,-167.364586571452,-161.759705033553,-177.75793943127,-159.30171240142,-172.861935503236,-168.914235063306,-189.350759404735,-183.529420402653,-202.121841195407,-175.038814640266,-188.410000421476,-169.923558049056,-157.323148356345,-144.81890391043,-340.040053678647,-160.65823449039
ROE Direct Suppression,-165.121576912319,-161.841138025108,-208.496614042092,-167.562652640409,-207.915937106992,-202.077201220887,-176.263485291893,-173.524510181061,-234.967437238333,-202.432536045907,-214.321846533758,-174.05031035069,-166.856083675876,-162.641701866366,-255.648501085877,-162.58034189901
OML,-171.373958055345,-163.85415043814,-234.519453889972,-164.969070327426,-227.675661620989,-200.954819186486,-187.249635859876,-180.702120841685,-264.756183855643,-202.29305323424,-708.582605406893,-179.863466090127,-191.816438308815,-163.940283901601,-224.919300991054,-162.944075146642
GML,-177.011615290573,-164.967795677128,-168.648176269594,-127.439330070184,-188.145965725192,-177.105304322415,-206.042475263355,-191.140779047348,-190.744720547414,-163.146057160983,-199.645021735755,-140.776627379407,-195.018218383121,-159.766271286226,-274.766284477657,-165.303340792255
Competitive Suppression,-246.210505461185,-207.327486266273,-291.960212135415,-205.477973047455,-189.300475985848,-177.596149843439,-276.515298074481,-225.239715964775,-235.419531481956,-178.017171879545,-315.883243229618,-213.316338752209,-229.024163185218,-183.756597155891,-329.242378916886,-207.470719188689
Direct Suppression,-207.792344820779,-196.671896023383,-263.077797512682,-197.263383228178,-236.922861307163,-230.471954471295,-197.359993849662,-186.362072863221,-268.598730744594,-228.681306897879,-248.499229904371,-188.939733704088,-212.739612987018,-197.973316975726,-273.45024049316,-189.983061395522
Generalized Competitive Suppression,-218.015175027372,-201.859221839045,-258.20132753819,-173.14584421221,-190.002171987378,-178.810417343176,-235.310041544427,-220.374599489831,-193.552173144366,-167.855226927121,-378.723825810811,-178.183756462434,-209.185358078783,-181.612640223168,-223.068997515263,-201.451353993933
Generalized Direct Suppression,-168.476988285438,-165.720077329504,-173.048095225163,-131.12427611227,-196.771983435097,-187.820626143486,-182.698086102915,-178.687403927494,-202.400180245072,-175.357557246346,-175.133322943506,-115.486840470755,-172.682914449239,-163.760385289731,-290.342275009171,-166.73534467843
ROE Competitive Suppression,-182.184701823689,-167.624021106286,-249.593371336561,-157.855712371215,-196.664242305309,-171.754331363982,-205.516059363168,-194.076502006513,-306.601922912101,-172.204014579069,-262.843794473279,-175.531524889521,-197.038708329686,-157.370504079491,-206.794332845337,-167.619698784254
ROE Direct Suppression,-172.937901670835,-165.775557293749,-226.897190588456,-167.453573202622,-206.20957494233,-197.442283302866,-194.272836982955,-185.294586152472,-287.562561818254,-206.074779170592,-264.048288253347,-177.990194300487,-199.08255423384,-168.686485785154,-240.527978768133,-166.542786786729
OML,-159.228036031103,-152.736223826869,-210.117139278179,-155.042632871284,-210.356329378508,-195.590401832781,-168.846872868271,-164.493946970839,-258.951144208028,-198.094191718899,-202.263159611292,-161.191551854594,-170.913139871917,-153.273030009859,-270.46979685188,-152.978490083584
GML,-166.24724277791,-161.146362672177,-114.194579410658,-92.1164010949618,-182.49020215844,-178.463362712276,-195.96222033218,-187.203128525041,-181.705473943532,-164.757679095015,-149.217120447051,-102.871579775426,-157.631271543469,-154.363099043833,-218.195109389889,-161.396451155641
Competitive Suppression,-211.909659641905,-203.22265434521,-237.382773918091,-192.760875720431,-201.164617970415,-175.570421331029,-230.123784106266,-219.871353380931,-251.806520311711,-177.577409616813,-256.379145945393,-198.8970532463,-276.236956963516,-181.372852702927,-235.960439152336,-203.562532117162
Direct Suppression,-195.278250816219,-182.24491872923,-229.353054891541,-188.673444525678,-233.856044080925,-218.84794281303,-186.689934197519,-173.05962257116,-270.438060891538,-221.183072726986,-242.423070584869,-181.923845886712,-201.589496248272,-183.871831888943,-238.995086750945,-175.367508080238
Generalized Competitive Suppression,-239.647565014187,-231.190966800426,-238.525719897911,-197.535918144311,-192.361526027164,-186.840792451584,-263.966159493331,-248.737221618194,-183.313346246876,-171.489688370348,-256.820440048368,-204.270606275112,-219.855409868254,-201.493860566646,-275.569622537849,-231.300854419796
Generalized Direct Suppression,-180.24097758001,-168.709264648577,-161.964898794721,-114.381537229805,-190.367109946251,-182.431375787508,-199.648389017888,-190.77041235764,-199.742055409267,-167.559585698947,-126.961677085834,-105.948761867216,-181.511378904546,-163.49739039449,-212.645109566025,-169.238953181316
ROE Competitive Suppression,-179.316257387898,-169.220497845338,-332.042754953236,-176.6007236635,-202.681825582932,-187.82970901863,-189.730410475081,-185.789750812242,-247.170844892457,-184.633008098869,-276.002261585331,-189.402634932732,-179.096304260232,-163.029468611787,-241.561758618567,-169.772899389193
ROE Direct Suppression,-183.014125619822,-165.801156144476,-225.360462317148,-167.215698143106,-218.432599718912,-202.676911605559,-193.52761375356,-181.530618235883,-300.011195414645,-203.525749829818,-225.049222984865,-174.503167664751,-193.574899515228,-170.657894893501,-221.344925540032,-165.188895210251
OML,-156.793393502514,-146.786901754094,-207.294948339482,-147.896922324316,-198.061227368894,-190.330902815283,-172.269762153203,-164.096618432429,-322.286622644514,-194.721724498698,-226.037264822518,-156.805304926159,-163.328962728539,-147.267921090394,-160.028538979027,-147.290419118144
GML,-163.991905177361,-159.702194498219,-121.7611072231,-97.0773044587588,-178.092046194799,-177.315467159952,-193.574452240664,-186.497705725283,-176.900243957951,-158.219500045211,-147.672386753225,-115.240505168016,-153.72346493049,-151.601214999171,-165.323647821603,-160.250709480425
Competitive Suppression,-227.284120014708,-206.354722604142,-259.902593098878,-198.833279895454,-195.373152735985,-174.657540647814,-253.406462419038,-225.724199941089,-214.01773007091,-174.403611952798,-278.294694688483,-207.688753161828,-247.435798938606,-185.146096645221,-259.302473042364,-205.787261850481
Direct Suppression,-197.273894087757,-189.202956623164,-290.172677877472,-190.829535771003,-235.596775923945,-229.444832849156,-188.278119411957,-181.109192203459,-279.39208140207,-229.943327652495,-214.194595483818,-182.639284361208,-202.395365067156,-191.677507346741,-235.376339633679,-182.507641830292
Generalized Competitive Suppression,-209.474534992397,-199.097522638336,-218.926371805019,-166.99046502393,-172.401510305617,-162.297413846722,-237.72375882608,-222.795718480538,-182.553943262296,-145.578909271663,-221.488430901489,-176.661104877033,-183.930670823815,-163.695813603344,-318.66161631498,-199.092575975914
Generalized Direct Suppression,-176.502218380915,-167.324214945066,-170.815146691939,-98.6478553986363,-192.256600645369,-184.409230683273,-191.089395935775,-185.610703373243,-179.642516562953,-161.794096550489,-91.0486211118936,-78.8198135283714,-196.879154007215,-164.704921310702,-223.867142138918,-167.636007867635
ROE Competitive Suppression,-162.156017405353,-155.522718197632,-237.11986562554,-158.461287797467,-188.594647590422,-168.899629808701,-196.565957997389,-183.164047503359,-260.889167219272,-175.234843802896,-282.960308392839,-173.229817952624,-149.641179579996,-136.058396270599,-266.864246810038,-156.828192189663
ROE Direct Suppression,-185.489034615674,-167.376649599135,-422.04998769103,-175.611402924589,-216.570408434899,-209.823124699209,-226.955273346346,-178.616051970709,-275.099794482929,-212.939802664477,-466.001744524566,-181.291602429696,-207.439150955056,-183.657286672993,-391.994106846851,-168.261577215891
OML,-160.240586386934,-154.1706148476,-242.13511099444,-158.767060838872,-215.144092617131,-202.869368406818,-181.239664854622,-174.817549552813,-353.461239085172,-204.05176808323,-268.306337473339,-170.080886258549,-179.283169522425,-158.500673944579,-231.691524268165,-154.106359726138
GML,-185.277606066961,-171.440087667748,-124.925214530484,-97.586145302585,-199.682277659286,-186.530513861539,-208.063926514727,-192.450832258924,-219.271253289914,-155.501138703362,-139.596902872439,-107.115594432061,-199.97224581568,-165.82060217547,-264.585521168235,-171.535839289069
Competitive Suppression,-232.62907163788,-218.521305027805,-255.065905158859,-209.993861999083,-186.338638277752,-177.000677812536,-253.393081713612,-236.95062641253,-237.877350169642,-180.368856567256,-264.796836630474,-216.077212918561,-230.334767205449,-192.226744001684,-304.696287085686,-219.028624704562
Direct Suppression,-195.057120437973,-180.182921504821,-228.121213350405,-186.971445350079,-235.589780543963,-225.615315124758,-191.027810487086,-173.281996705188,-272.231603656704,-230.447504323094,-215.610385913752,-177.392303381567,-227.747039628058,-190.95598218581,-264.358239166055,-176.928033044268
Generalized Competitive Suppression,-216.005106229208,-207.465945403189,-201.852508305683,-174.996777659493,-187.280933239539,-181.630698859148,-232.889919311686,-228.018337703634,-186.180564817777,-163.264812721302,-216.851466840995,-181.207395077618,-191.009725323883,-183.347198488035,-232.505288834295,-207.559260099744
Generalized Direct Suppression,-171.057043322961,-164.398919344551,-147.98118618018,-125.380919996987,-193.026329542441,-188.29076954454,-183.990530506947,-181.692183180291,-234.390654080575,-184.511126952402,-117.639471687316,-112.013673714283,-176.450590045164,-167.764850141636,-212.470647232141,-163.754454691787
ROE Competitive Suppression,-161.477921281299,-158.649983995146,-204.823966491784,-160.009182515963,-184.660384469048,-173.875023926647,-191.264680998864,-183.819367875752,-220.184341996607,-177.10719395211,-218.485817783311,-174.140435343983,-146.827324979777,-139.956065633719,-166.474638695763,-160.233290994119
ROE Direct Suppression,-177.462990274493,-160.924382797563,-234.619917521832,-166.886400806656,-199.307221669691,-194.154155709742,-201.618362621748,-170.600886669749,-236.640880616234,-200.146457075068,-258.455046866261,-167.525064724789,-202.563418401419,-166.162794397329,-191.179406835519,-161.003092959969
OML,-163.300679869371,-152.255038414805,-207.530700074532,-150.10281112292,-211.975141232405,-193.544648062102,-172.633715904418,-166.495727784596,-234.832890814447,-195.573695266592,-220.811833159722,-160.480415322483,-208.394212888253,-167.791163680822,-361.089003673697,-153.302239467087
GML,-150.574375637276,-147.002950370237,-132.672153220284,-96.9456769396905,-169.209102873498,-167.623515229539,-177.735311096615,-174.719887659561,-203.476494575645,-161.612633533966,-146.263569021581,-104.712153502302,-146.529150225749,-140.332705651833,-259.690158333519,-147.289348063708
Competitive Suppression,-191.206043441332,-188.38842224646,-224.422616101391,-187.096489694599,-172.529945309573,-164.409007254885,-216.488234406312,-206.48532583222,-249.217525517199,-166.240009898359,-236.621005044306,-193.41290260268,-188.696528508699,-165.967162615787,-236.571516038887,-190.197595778052
Direct Suppression,-205.311623923924,-195.363271306769,-307.299077503353,-206.480341499127,-255.934835001503,-234.256983054725,-190.487511517298,-184.227554454418,-346.332420842865,-235.932224920641,-376.029230978713,-196.421843449685,-211.207341716204,-198.190322065235,-232.56879852674,-188.298125868941
Generalized Competitive Suppression,-219.171031722728,-211.15750155119,-291.304875012116,-181.332675214502,-202.241386646986,-179.523266298091,-240.530699712452,-231.174607014253,-218.26220711073,-162.400447586842,-316.348937288468,-189.167476469568,-206.441385342803,-183.060957287933,-233.774003615716,-210.664529308227
Generalized Direct Suppression,-160.107535124174,-156.176305980224,-128.357105920638,-105.729003114179,-178.623817119128,-176.54599744426,-188.815687227593,-183.114406084697,-408.731429851317,-171.609996406161,-155.127450621388,-114.085299035644,-164.774402669435,-155.428896096127,-162.105154646602,-156.147398683105
ROE Competitive Suppression,-164.1563447915,-155.531496745425,-247.854391400097,-156.38290107503,-176.582476377813,-173.071270235481,-189.831077466051,-183.9454911544,-209.492315545517,-171.899808526838,-259.421414472899,-174.738307455722,-148.418942417255,-137.785092505504,-222.386399979886,-157.751036290821
ROE Direct Suppression,-182.456901249539,-163.832815036224,-259.477808449321,-165.047257035906,-204.319871601159,-202.05433635138,-183.067436426831,-174.884678983915,-265.730993086973,-211.202356478834,-270.92099601911,-173.241954122531,-181.689917491411,-164.114007151648,-351.795933975796,-163.78456537702
OML,-167.756360979861,-160.633588547652,-202.66182961943,-167.597175381006,-208.830425300884,-203.461459229382,-186.29330525016,-176.461547591719,-238.816824432688,-201.352151460178,-221.541237841866,-180.043454482725,-175.265793977046,-165.998843617039,-241.987744403859,-161.475292295077
GML,-171.24867722119,-164.54122351766,-130.029452816238,-104.012602930084,-197.180594004598,-184.26882652782,-197.322092287546,-187.952711609082,-226.530990858936,-168.346187477218,-138.458718830022,-110.222671041077,-179.508895089671,-161.256602637753,-221.465822644073,-164.851460429381
Competitive Suppression,-214.183779676888,-207.58302993824,-261.823585193327,-202.701292532225,-194.525445994645,-174.635099281015,-248.502909781659,-228.738866913076,-240.924094061891,-179.010382085638,-272.025993597541,-214.120446874951,-225.921374200205,-181.168592270037,-261.252550784636,-207.99019202224
Direct Suppression,-189.775094488286,-184.334394319134,-228.898213376215,-191.080878168546,-227.149049331474,-220.851650816863,-191.160881407421,-179.600928414328,-245.231235932652,-226.17535586143,-230.46084608683,-186.638108652245,-192.9342644471,-185.851379105047,-262.849956964769,-185.837989481193
Generalized Competitive Suppression,-220.20950890229,-211.462419746423,-291.451803824222,-190.104888108373,-182.403590985373,-172.957595226297,-240.050595474045,-229.545109411839,-173.835698035706,-149.281404637681,-256.551607762919,-195.737268118584,-193.478807615496,-176.899592389369,-220.966553786607,-210.241652295491
Generalized Direct Suppression,-177.143596262117,-172.098757740937,-139.070866320138,-122.33854770287,-190.648707689871,-185.566620279736,-197.372822579388,-190.283967566025,-204.800101118549,-172.410956121049,-118.977019077115,-108.842475840518,-180.277398706241,-168.871854706739,-210.484530636993,-171.953687379567
ROE Competitive Suppression,-171.819960727234,-155.676243366163,-215.788803693992,-154.363401590874,-197.878091853961,-168.044767532253,-221.898782055908,-185.906168979422,-226.843872834931,-171.217180177987,-226.487545516754,-172.806672225421,-214.060587417198,-142.778158555936,-297.491373196981,-155.663372087071
ROE Direct Suppression,-177.766208164248,-171.261891026284,-219.148026074255,-171.278876380247,-205.199838751206,-198.043521372099,-187.150577009265,-183.76766581748,-260.539547876662,-200.1987102171,-240.273450346769,-177.671789043025,-186.733202971982,-172.302222792178,-183.493462487375,-172.191284020117
OML,-160.243646649358,-152.263535488005,-196.918217572655,-153.009209478715,-205.537732660574,-199.274021202814,-171.693566745845,-169.039377263175,-289.840967153214,-198.293002366151,-199.851438889213,-166.434500185424,-158.408358879676,-151.412066106936,-182.22589170853,-151.296385828069
GML,-178.436835304066,-171.154588322093,-113.145256284646,-98.7889402396862,-186.651377996324,-174.416920751804,-204.398118538547,-195.932275817009,-212.740529165653,-146.248070955197,-140.385360816124,-116.342231551178,-173.480964661819,-159.568560598321,-179.455216173496,-171.350591397362
Competitive Suppression,-209.619007739107,-207.656472605761,-257.416489933788,-194.927607962812,-174.802471349232,-169.598733122817,-234.515891710174,-229.264620984692,-220.813450706231,-169.673413005938,-258.965849390981,-203.184615185568,-178.105927332123,-169.156902231964,-230.043744812794,-208.551593579797
Direct Suppression,-190.457725788988,-175.26306400871,-259.198682085627,-184.225514103826,-241.909333034212,-227.48598417982,-172.258177905987,-164.130157535958,-272.788040128741,-230.722992525362,-226.091861943381,-172.502239982809,-198.847490894267,-180.833798650663,-239.591355160909,-164.944300639377
Generalized Competitive Suppression,-222.20199963285,-214.53109177772,-200.38028283917,-174.414233215097,-202.625597613335,-185.28231323858,-243.699521856082,-234.813007965809,-220.777688299168,-173.395927300016,-219.036942153308,-182.853242763283,-207.756935012008,-186.669001485932,-240.921410789357,-215.195518972472
Generalized Direct Suppression,-174.114100339165,-171.737341656234,-247.086263296455,-122.85176721173,-195.78561308208,-189.798762805924,-191.333022700644,-187.997843803478,-359.10580490338,-178.655332454438,-163.353592469339,-113.37605703611,-175.619380048709,-167.997653386482,-175.519640174134,-171.960375845822
ROE Competitive Suppression,-163.264675423972,-154.700064508936,-207.526504831641,-155.775935780337,-187.786044021955,-173.848222867742,-192.093631708203,-178.849329554824,-238.335017804946,-175.989911850922,-249.786708179716,-169.42216559009,-169.692949556356,-149.034712393304,-214.076537922395,-155.028498398601
