originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Generalized Competitive Suppression,3,-230.910185931827,-200.157940830558,-186.302623144511,-256.770372177863,-163.849764469509,-208.37837397652,-185.349605618911,-230.377509515097
Generalized Competitive Suppression,3,-215.941655258243,-189.389782649838,-197.888513481005,-234.66135352294,-181.602711266555,-199.166777308382,-197.632675571143,-220.123782450753
Generalized Competitive Suppression,3,-210.006662434046,-191.12212580656,-180.567305200445,-234.806049747018,-154.951569738774,-211.636852247791,-180.217961821486,-218.303146792324
Generalized Competitive Suppression,3,-221.554913021572,-183.121447196515,-207.876522821144,-243.324559611195,-182.094290094777,-187.724413439964,-203.389936037346,-219.794957245512
Generalized Competitive Suppression,3,-229.389007404904,-259.668573419192,-197.026475555527,-250.980438875139,-178.120486003807,-259.362439238919,-193.755383203612,-233.60717369349
Generalized Competitive Suppression,3,-208.181260462391,-198.998878968782,-176.807798327338,-230.50822900796,-156.733318435199,-210.438142591666,-182.319874486567,-205.821059247036
Generalized Competitive Suppression,3,-212.417778932887,-193.335516713285,-183.842109743391,-232.984442828265,-163.380579898547,-202.977694446664,-182.94323425212,-220.967170661448
Generalized Competitive Suppression,3,-216.902579260723,-219.11216599832,-187.584966628577,-240.683702668396,-159.022462405084,-238.029399608205,-190.39205866097,-247.782082542644
Generalized Competitive Suppression,3,-224.945544505119,-175.032645770452,-187.126214439713,-244.174684277797,-144.954661895397,-185.144832793694,-193.592607652156,-231.314862317148
Generalized Competitive Suppression,3,-220.323061820867,-208.705788097031,-201.522112356338,-236.39299898794,-198.350184874562,-211.290205607055,-205.65731636945,-223.246054760519
Generalized Competitive Suppression,3,-212.738600751508,-173.948274303544,-193.205425169785,-233.773101495186,-162.452076516727,-184.58981904252,-193.175452736494,-218.878871744498
Generalized Competitive Suppression,3,-214.772944090565,-182.69180950451,-207.735011515727,-237.766818314528,-162.834934563492,-193.410895217335,-209.81527418111,-212.548126900977
Generalized Competitive Suppression,3,-208.182942767093,-189.38640025463,-195.695189170946,-231.277173195756,-168.476038326037,-196.010693660401,-194.530427054476,-206.891941970531
Generalized Competitive Suppression,3.1,-203.944406969154,-196.825207354294,-187.580837771675,-228.090662011221,-163.834610967591,-207.275623691574,-188.570588085405,-202.255227995174
Generalized Competitive Suppression,3.1,-215.185153232897,-221.967459956209,-193.729747267035,-237.23032217825,-169.311334719417,-234.921236174866,-195.029380702686,-226.731397224909
Generalized Competitive Suppression,3.1,-225.803878328615,-204.042051553632,-198.719862835138,-243.290719698094,-162.929981591521,-218.79472489927,-207.96179995725,-224.837095878511
Generalized Competitive Suppression,3.1,-208.542629667153,-188.123694473416,-193.639026100585,-230.254479238888,-198.915370144575,-186.092357136482,-189.358547511844,-225.109745213267
Generalized Competitive Suppression,3.1,-226.335065396369,-201.836048510107,-202.528420972866,-241.441475335781,-168.934472476438,-192.628133953943,-200.522885892968,-249.337003245029
Generalized Competitive Suppression,3.1,-233.494363374855,-169.044865307151,-201.024719622723,-253.371114132447,-137.656428468508,-175.31883114877,-199.003382186422,-236.012296992727
Generalized Competitive Suppression,3.1,-201.409665769777,-185.159716941197,-175.946637229944,-222.278995554559,-149.334485947007,-206.089805930366,-174.773725998219,-200.434640882302
Generalized Competitive Suppression,3.1,-219.370528073699,-194.351046622014,-251.844225162357,-237.557577218029,-192.122404513949,-199.881773746692,-228.514232192467,-229.881174890282
Generalized Competitive Suppression,3.1,-227.202476357741,-193.0167771822,-186.384481171003,-244.789192672687,-156.663941841513,-196.08062156879,-187.035058609392,-231.193808655156
Generalized Competitive Suppression,3.1,-213.358590296194,-196.690634011814,-187.839685978082,-237.881371534227,-189.387111527997,-206.0853948631,-186.035964168576,-216.855690912574
Generalized Competitive Suppression,3.1,-209.387653223984,-166.819015198642,-187.929976136421,-232.007376181856,-165.465493879614,-173.03697265328,-192.948609688517,-212.88392525513
Generalized Competitive Suppression,3.1,-223.220417532004,-215.6510011596,-185.844214667908,-247.485568482635,-162.108333065464,-231.453563741794,-184.354920668609,-228.541626855555
Generalized Competitive Suppression,3.1,-212.686944206407,-187.820828945497,-207.990420829784,-231.973246179065,-166.707523327907,-191.729288986366,-201.737394052902,-211.465202235367
Generalized Competitive Suppression,3.1,-203.314393838947,-186.553259623525,-166.085137658245,-226.067107975695,-164.218873462799,-192.937172453249,-171.400032430904,-201.49396276081
Generalized Competitive Suppression,3.1,-220.239792513072,-195.665870389169,-192.272431876859,-240.289346152222,-178.412173823138,-200.049612435267,-188.230814368491,-227.659776212503
Generalized Competitive Suppression,3.1,-219.840376559613,-183.274194507623,-175.41112292916,-243.642531491214,-144.800468195708,-192.849494920295,-173.017383469587,-224.192740023105
Generalized Competitive Suppression,3.1,-213.737966874168,-180.619835476193,-190.433855316135,-233.572324377459,-158.184203186988,-212.189978020994,-192.32747346733,-218.90275452689
Generalized Competitive Suppression,3.1,-238.900514157689,-219.078682141792,-179.943782150851,-262.435352586827,-181.37729973839,-232.586585123184,-186.827448603144,-239.83968774445
Generalized Competitive Suppression,3.1,-219.469839927752,-174.52412561247,-192.166741701649,-235.406426764715,-151.672319402938,-179.215924626407,-193.209472344876,-223.725486491368
Generalized Competitive Suppression,3.1,-211.693192756649,-164.934703934571,-233.939622841311,-234.424216996055,-180.022036400461,-177.955287960994,-221.620938494093,-220.87252930674
Generalized Competitive Suppression,3.1,-216.779841442732,-197.712880085347,-172.969742079639,-240.251751974842,-145.970761242921,-200.624761542257,-173.901249565068,-213.885903832453
Generalized Competitive Suppression,3.1,-229.332528494784,-207.135314473829,-205.147068456554,-247.727054738646,-207.389169417829,-215.985975579474,-201.748466767939,-234.390545543602
Generalized Competitive Suppression,3.1,-219.860277540035,-179.544508195011,-181.370978386812,-238.282537991348,-171.71664655977,-201.529439602147,-179.918612876895,-222.397918574426
Generalized Competitive Suppression,3.1,-212.586273754803,-174.586899738029,-178.88930465072,-230.293275704625,-145.819204120256,-192.56753027387,-180.14683998963,-217.975556783265
Generalized Competitive Suppression,3.1,-218.929847418144,-186.895232566895,-193.84243484153,-243.202685926724,-149.13719020729,-196.155888937017,-194.569138719772,-224.464543113958
Generalized Competitive Suppression,3.1,-210.045985074293,-198.697648802712,-187.630683621179,-228.491202995387,-160.301638494299,-211.717308178079,-186.413076430838,-207.837238225695
Generalized Competitive Suppression,3.1,-230.657655992054,-235.539895529964,-189.619184442543,-257.739537291591,-167.534697441887,-241.435118755311,-188.681080665306,-233.892299464924
Generalized Competitive Suppression,3.1,-220.726134568263,-299.802699980774,-193.50988030177,-243.666122627407,-270.855986534474,-318.384562200936,-192.386970163854,-218.38553196862
Generalized Competitive Suppression,3.1,-222.95587783865,-184.592631276388,-230.931945391974,-228.059250139177,-190.919656499505,-179.783076680991,-223.436267354429,-235.629136969065
Generalized Competitive Suppression,3.1,-264.364481769284,-214.310128160729,-184.139525202584,-248.618621675445,-157.055622570107,-229.196528508556,-189.775878936835,-264.476690371126
Generalized Competitive Suppression,3.1,-203.749284210653,-193.87810309835,-183.70220768498,-223.74360125584,-168.893352849195,-191.654514297264,-182.482215068764,-202.854822935191
Generalized Competitive Suppression,3.1,-218.012214795064,-190.169892703815,-190.665340592122,-237.489555524533,-163.50371331777,-192.230922116283,-190.211651369814,-228.936638086816
Generalized Competitive Suppression,3.1,-226.311195747445,-215.034032147333,-197.882829655992,-250.596843340414,-199.428313835722,-217.677026430734,-198.060288851688,-229.453293231079
Generalized Competitive Suppression,3.1,-215.602244811583,-162.469767945772,-204.344482846276,-234.844620763531,-191.009105195536,-163.183663141775,-205.440836067766,-257.02603257767
Generalized Competitive Suppression,3.1,-236.820162881486,-235.701485993068,-201.666959211386,-254.669871212557,-165.796193220939,-238.316235160852,-208.454383229463,-232.605670572446
Generalized Competitive Suppression,3.1,-214.686255786633,-168.054815576848,-187.692592274994,-241.645292360146,-155.383113732704,-185.941454961321,-188.724107897617,-228.082409242258
Generalized Competitive Suppression,3.1,-213.653594856907,-195.14214196807,-184.329170377833,-230.390822513612,-160.903215446827,-196.430076936253,-184.319210959064,-215.768960972959
Generalized Competitive Suppression,3.1,-227.725212489188,-199.145421925258,-196.590754986589,-240.298653571129,-159.905962201748,-204.563647452391,-197.896407232634,-224.719588409804
Generalized Competitive Suppression,3.1,-224.55342111288,-202.926997942338,-188.834956251258,-242.51743842998,-184.727319451838,-206.029393334425,-195.453492652144,-228.183029966406
Generalized Competitive Suppression,3.1,-211.009095195468,-176.976441558221,-171.42311005546,-232.276179732914,-167.419622133656,-173.175771487402,-173.772160829791,-210.454102152914
Generalized Competitive Suppression,3.1,-207.887958825211,-187.055673619422,-184.289363038556,-229.021261647296,-169.60203321859,-196.123367518513,-181.742781834973,-217.053609552034
Generalized Competitive Suppression,3.1,-224.168315187459,-187.70911883562,-199.442120876349,-244.207415565239,-179.756252939628,-193.293908266768,-201.001744280405,-222.189696761853
Generalized Competitive Suppression,3.1,-216.490263711793,-157.868207973703,-223.153075156837,-236.871856055326,-158.593601992154,-171.08581118559,-211.772365960468,-226.652776346768
Generalized Competitive Suppression,3.1,-217.014227656367,-204.613365190191,-180.753132190414,-237.902648069182,-273.292355221883,-213.826599476352,-177.783638813027,-223.151877320034
Generalized Competitive Suppression,3.1,-210.38302742369,-198.823008481051,-181.0952161472,-230.195282034042,-162.987115876334,-199.059562540114,-180.207026856451,-213.93892067529
Generalized Competitive Suppression,3.1,-229.532626456523,-232.83453465927,-188.954628342647,-249.209443729806,-170.830494119773,-237.256508539396,-190.310093233742,-228.726643788603
Generalized Competitive Suppression,3.1,-207.193968069185,-164.097220737428,-182.77894256422,-232.814809002196,-152.61288672592,-181.050104991239,-183.015152187252,-208.004743561148
Generalized Competitive Suppression,3.1,-229.531927339627,-190.252595680596,-217.591819835189,-254.537742585098,-343.96043813099,-190.358556930154,-213.558747097761,-224.450919296312
Generalized Competitive Suppression,3.1,-229.164643100936,-199.024782211419,-197.935565367348,-239.818366671594,-178.148956539165,-195.622273525935,-202.958940217415,-226.932139689222
Generalized Competitive Suppression,3.1,-209.112502781558,-211.743187015379,-180.459393891556,-230.676136255491,-148.236646615269,-199.571579927928,-179.389499753526,-217.667029529847
Generalized Competitive Suppression,3.2,-208.112910557016,-204.647777909788,-176.919779441086,-228.867890107716,-158.778138777763,-244.255938426306,-176.201620606278,-215.645030460623
Generalized Competitive Suppression,3.2,-229.969498511986,-219.68853117978,-199.350297160345,-239.120193548684,-167.295815614937,-220.197925345642,-205.030086825997,-231.1544974749
Generalized Competitive Suppression,3.2,-209.876342196312,-168.199305149911,-190.217138564486,-236.070038269392,-182.712146639536,-187.870928608784,-189.149246628813,-215.350032102601
Generalized Competitive Suppression,3.2,-218.70935964011,-241.870061347572,-197.056416248625,-234.720798586686,-211.943423338734,-272.939938454894,-199.474089874694,-222.855372555133
Generalized Competitive Suppression,3.2,-218.151383117929,-189.312311316101,-188.723959847046,-238.692099579534,-248.260847424666,-206.440430082017,-201.73782729121,-218.757432382914
Generalized Competitive Suppression,3.2,-211.582565324881,-168.664916820707,-219.136988216212,-230.93748356911,-158.67577391952,-179.183936833015,-207.584716950729,-209.853159886038
Generalized Competitive Suppression,3.2,-216.626324390199,-195.464755449266,-179.41451550067,-241.959131601523,-156.683095801848,-208.465078026499,-177.8633302303,-215.12604853252
Generalized Competitive Suppression,3.2,-210.078842187337,-177.480664314328,-184.003362005315,-228.488254920828,-152.022793644043,-182.861230033191,-183.847597410837,-207.546549842119
Generalized Competitive Suppression,3.2,-223.019912272854,-208.232516846816,-187.226619065589,-250.313897807158,-162.227890747719,-239.958666759307,-189.04764126423,-225.205731836161
Generalized Competitive Suppression,3.2,-219.401608446285,-197.080855219327,-204.596967508206,-238.363039923427,-169.903990832531,-202.047818933478,-203.957907273666,-222.257205912595
Generalized Competitive Suppression,3.2,-218.14379964407,-204.795056875119,-178.836649487386,-236.090616482272,-150.030633864232,-210.225235897154,-177.088033314638,-220.455955552173
Generalized Competitive Suppression,3.2,-210.504826978933,-191.730241913751,-192.750694243197,-229.374962914133,-189.556900810873,-200.380734505842,-192.140941897326,-217.156500432942
Generalized Competitive Suppression,3.2,-202.726669218159,-189.499561881926,-187.198969700273,-221.805206623813,-175.982141687478,-196.753449857965,-186.806106125544,-206.919585213815
Generalized Competitive Suppression,3.2,-213.095440476847,-187.115212692913,-202.095999865006,-231.492770802603,-164.322847953318,-191.790099535636,-204.471902259435,-225.409913648144
Generalized Competitive Suppression,3.2,-221.515290716562,-183.285925225497,-185.011215554403,-245.110559738826,-173.050498798049,-194.812787012063,-182.234083131852,-224.98021697654
Generalized Competitive Suppression,3.2,-222.060142238772,-187.321077259691,-191.634584577309,-239.841838561285,-171.38048679391,-183.840464618767,-189.230370313019,-227.922558137771
Generalized Competitive Suppression,3.2,-212.005236257092,-176.979237741322,-181.085641161143,-233.605340158923,-156.471631263624,-183.563304047573,-181.606464871179,-209.312107231633
Generalized Competitive Suppression,3.2,-216.196002266286,-177.447765974052,-175.981184068408,-236.337784427366,-136.488007804611,-192.969935003393,-170.844587232389,-231.052117967462
Generalized Competitive Suppression,3.2,-218.89701473118,-247.068795210576,-187.031722321262,-237.569163580939,-153.568462286981,-258.168550449057,-187.753370416234,-217.466375439559
Generalized Competitive Suppression,3.2,-216.000344582102,-201.080724732968,-184.291081785985,-236.128119141937,-166.672114443795,-208.282847510225,-185.320690496545,-217.434143421375
Generalized Competitive Suppression,3.2,-218.686713036579,-177.580118563294,-203.638159118611,-239.042530984587,-154.031562291724,-189.769446881864,-200.632958893349,-222.283296554978
Generalized Competitive Suppression,3.2,-211.427344372145,-187.088443837247,-191.461002836603,-233.875235531443,-161.167319139271,-188.081178413827,-195.79796415877,-244.721727178681
Generalized Competitive Suppression,3.2,-216.387903714825,-193.964914463668,-187.574778663203,-233.767325890984,-171.467278572939,-199.527105218012,-189.078897008401,-214.972424209674
Generalized Competitive Suppression,3.2,-207.034929599933,-223.687252351514,-175.839445880369,-227.725073926589,-161.143400290811,-232.240332120828,-175.470878763763,-213.835657610689
Generalized Competitive Suppression,3.2,-210.909622971456,-191.499447924567,-179.614542028387,-233.689161543754,-162.527887293489,-200.396023719708,-176.831533233649,-227.565031835304
Generalized Competitive Suppression,3.2,-216.554370124701,-179.93143074955,-197.143614547225,-234.133903652923,-182.313866777029,-187.524374689516,-194.957333043538,-217.972817363904
Generalized Competitive Suppression,3.2,-218.294528039978,-208.624352536106,-187.642739301739,-239.110670617898,-185.100670222924,-214.556552007787,-192.611022903688,-224.826818905253
Generalized Competitive Suppression,3.2,-213.788058495393,-192.556859442896,-200.992470244214,-235.657996806332,-180.912077476654,-201.596817710002,-197.44639456991,-225.600069696415
Generalized Competitive Suppression,3.2,-207.40426866796,-171.932724884186,-167.180016750536,-229.34826863829,-143.114030498919,-185.810935701044,-165.967703206763,-205.587459519564
Generalized Competitive Suppression,3.2,-234.927211649354,-196.992364243627,-195.79894901594,-247.451507831749,-165.144023513325,-207.572057888408,-195.07545162345,-256.910400722999
Generalized Competitive Suppression,3.2,-227.953952061221,-192.585576849502,-208.206237978665,-258.155097727139,-168.53003005179,-202.100474250805,-205.158122232267,-224.854638515012
Generalized Competitive Suppression,3.2,-222.45738518636,-188.512407242071,-197.104779604225,-245.845250368157,-141.661951066493,-195.875340086764,-198.414642787623,-220.391731963297
Generalized Competitive Suppression,3.2,-218.596338881808,-182.003809031684,-182.719754724064,-238.900498706693,-154.98423073375,-192.541863961331,-183.628524918154,-223.356502403705
Generalized Competitive Suppression,3.2,-220.158630893834,-197.058447263629,-237.294463886637,-230.051247491973,-253.085764196836,-195.546491531353,-235.719484188762,-226.909269213531
Generalized Competitive Suppression,3.2,-217.187456413371,-177.883662451201,-189.350105716193,-241.723285947859,-162.792036830775,-189.600956864602,-186.527707994032,-233.112385801424
Generalized Competitive Suppression,3.2,-208.523192631277,-169.135606106059,-188.560814690366,-228.028536857211,-163.102603825646,-181.592626939484,-191.115029310143,-211.514805383822
Generalized Competitive Suppression,3.2,-227.733066400108,-237.04083392002,-187.27419336822,-243.55059046642,-197.929459870787,-240.786543271271,-179.764605968153,-239.504110973525
Generalized Competitive Suppression,3.2,-223.5174980511,-236.143268515551,-176.490150685826,-245.942357194308,-149.024676906557,-248.77815826467,-175.907262975507,-220.866262674001
Generalized Competitive Suppression,3.2,-229.067233934009,-186.111900429672,-196.956659800862,-245.754396925602,-160.054634659133,-190.371406491801,-196.65734614192,-233.963187070702
Generalized Competitive Suppression,3.2,-233.389433011973,-189.467008786608,-195.043045199937,-250.866870264704,-203.718551349139,-197.545037775414,-194.268035485679,-231.637082181659
Generalized Competitive Suppression,3.2,-222.246737779663,-243.827668351337,-177.035078206453,-240.690001831158,-148.270303121674,-249.356899833092,-175.514253748923,-222.730040932691
Generalized Competitive Suppression,3.2,-222.643269558214,-202.870997439118,-192.639147072399,-231.722062404029,-173.127196042061,-205.568260651834,-193.04339355886,-233.211497241761
Generalized Competitive Suppression,3.2,-217.777863405216,-204.401527574318,-194.385248198552,-234.268034655176,-152.01143514597,-204.892324846188,-196.431054601788,-229.492877014781
Generalized Competitive Suppression,3.2,-221.128857076939,-190.839801809774,-189.118578332307,-242.578267763469,-162.876425748827,-202.522079475661,-190.877442420136,-227.731996471665
Generalized Competitive Suppression,3.2,-213.352706380303,-214.556126720709,-182.225626278047,-241.077029982697,-166.595742508926,-227.588237252517,-181.889263306047,-218.958286157673
Generalized Competitive Suppression,3.2,-217.635144870585,-200.837346393275,-233.808343911067,-233.677573221493,-175.784665161093,-206.213420857184,-224.100555234444,-246.93337016686
Generalized Competitive Suppression,3.2,-205.884114138343,-184.727704444203,-181.636706258561,-227.541238457781,-162.863831984258,-189.342972647719,-180.916983071323,-219.846528969231
Generalized Competitive Suppression,3.2,-220.07898955434,-189.882439673644,-189.028216876783,-239.328309419085,-161.168735915023,-197.817674947564,-188.013199922449,-222.813216316773
Generalized Competitive Suppression,3.2,-214.740399459471,-200.47987985557,-199.167027228098,-237.548638847507,-200.746075325431,-203.701097589607,-196.078812024453,-219.78250346185
Generalized Competitive Suppression,3.2,-233.909535441161,-287.368692212839,-186.977010239487,-250.361441665361,-158.820829259547,-243.967885111778,-185.740047684637,-229.654609188114
Generalized Competitive Suppression,3.3,-215.082347292718,-202.846545984125,-182.064688750121,-238.415946702317,-156.742489348576,-206.790157786217,-180.891978479443,-220.250263733604
Generalized Competitive Suppression,3.3,-227.226852678978,-206.054170034356,-184.658699661257,-231.644615999918,-175.043621043957,-216.494324349835,-187.537340248136,-224.31658843531
Generalized Competitive Suppression,3.3,-205.770274175328,-162.561574006352,-177.207463843685,-226.540702049812,-153.043584883558,-173.480091715088,-174.194646558599,-203.302100433765
Generalized Competitive Suppression,3.3,-206.292576173307,-192.24891203797,-181.538406409861,-232.702046231295,-155.110393209005,-192.079043098911,-179.6967977335,-212.93548452259
Generalized Competitive Suppression,3.3,-205.210347436094,-182.156417143853,-187.518856276885,-226.869196892123,-167.01065645021,-191.599809453305,-187.362403221623,-203.575557089106
Generalized Competitive Suppression,3.3,-217.560771900734,-182.613339842292,-192.262409059476,-238.63325354555,-154.29150242398,-179.365463765564,-193.764030146508,-221.986308419195
Generalized Competitive Suppression,3.3,-226.483814929311,-214.975200682084,-200.276201091343,-242.446156401799,-185.113343541798,-220.917941771642,-198.778607464965,-233.449073330972
Generalized Competitive Suppression,3.3,-217.785558672331,-187.251657164636,-174.464665080527,-239.977772713464,-147.883399765413,-196.556918270967,-171.055415142637,-224.993540785752
Generalized Competitive Suppression,3.3,-202.87832778967,-185.259214797273,-150.574874690173,-232.820091917147,-135.613886837832,-196.432728650481,-155.690841047834,-214.214412175454
Generalized Competitive Suppression,3.3,-211.253490302229,-159.984022491275,-188.236039642706,-226.038145030767,-142.568497856839,-169.855109124378,-190.27943512409,-209.085685325012
Generalized Competitive Suppression,3.3,-220.128209440654,-204.825923820564,-190.713176352404,-239.742500446586,-234.791486829525,-208.080530060258,-191.190998004557,-218.875165469938
Generalized Competitive Suppression,3.3,-221.454121889586,-175.282347984168,-189.184068306145,-241.721060306573,-160.987368749739,-183.41808068598,-188.302041204837,-225.895259676153
Generalized Competitive Suppression,3.3,-213.982077457911,-184.105674610079,-184.568602091992,-236.176372497634,-164.683397710503,-198.267563441637,-180.672053445389,-219.81050885165
Generalized Competitive Suppression,3.3,-229.364983767565,-197.173396008003,-193.416844238239,-240.72053944946,-164.93681165799,-204.173095193613,-195.286503053285,-227.067881107646
Generalized Competitive Suppression,3.3,-223.199855111253,-199.654686918906,-185.846136015743,-242.513029167831,-177.188613929751,-193.986014205146,-186.02836460172,-222.399727089818
Generalized Competitive Suppression,3.3,-216.64568361198,-184.922678723237,-191.841748950821,-239.805541164049,-165.65640992249,-198.659334449028,-190.595057261928,-223.726071119015
Generalized Competitive Suppression,3.3,-215.3143891012,-205.689204912366,-194.481407662489,-233.237819544312,-198.254164364703,-208.568843672662,-196.775335898581,-225.592604231603
Generalized Competitive Suppression,3.3,-222.467320979138,-200.335247236206,-167.557291279565,-247.237803907631,-155.377251269855,-212.848514646067,-170.330782446573,-229.256239258738
Generalized Competitive Suppression,3.3,-211.482741897895,-203.839725010289,-205.953114950505,-231.411918481507,-182.77573938526,-212.09174459123,-204.541343837654,-219.05746383401
Generalized Competitive Suppression,3.3,-205.3656689256,-189.552931767603,-188.554090051999,-226.576964065972,-176.760538187023,-197.626662248531,-185.88906184611,-203.936299249978
Generalized Competitive Suppression,3.3,-219.450894220636,-181.519310970821,-201.785373104516,-236.150780727603,-185.808268720889,-178.547708048522,-197.367045895157,-219.114170731055
Generalized Competitive Suppression,3.3,-214.646126524764,-176.569788108829,-183.514726839298,-233.738985634487,-149.580333042242,-177.357475081932,-181.962989140734,-220.859094166925
Generalized Competitive Suppression,3.3,-225.125552714258,-180.3380611412,-188.766197281327,-225.159690088727,-149.751463997604,-178.634733889898,-189.970787772353,-221.024463147022
Generalized Competitive Suppression,3.3,-215.073093802028,-196.539484836094,-188.656869537474,-235.053641584662,-156.153330259878,-197.196514203103,-189.712245944713,-221.284059698889
Generalized Competitive Suppression,3.3,-214.970488878663,-210.632801155584,-183.489178120284,-235.38046616347,-160.91297899451,-226.348193958892,-184.916916188288,-213.09617669499
Generalized Competitive Suppression,3.3,-230.03053725097,-220.919898691544,-183.403768812374,-244.344051517264,-167.086428564727,-216.770713832488,-177.064283924501,-235.69309701311
Generalized Competitive Suppression,3.3,-207.022113298675,-200.561880105613,-179.474894680796,-229.550370556073,-153.98206370688,-214.211830101961,-181.962305255202,-205.976503165814
Generalized Competitive Suppression,3.3,-205.218578049908,-176.574328106522,-177.348904978128,-226.986544901708,-152.397049443618,-194.755774201349,-176.388977292793,-204.334824994715
Generalized Competitive Suppression,3.3,-226.597722584991,-197.374813374094,-182.18181856634,-241.744967599343,-141.043983567549,-201.499234818631,-179.705052543956,-225.842056649292
Generalized Competitive Suppression,3.3,-223.509749381426,-177.566483401104,-204.427409573333,-236.169795270068,-176.594324137158,-178.87092584453,-197.174041491027,-226.584030665613
Generalized Competitive Suppression,3.3,-257.236040080185,-219.789329253774,-209.153704819724,-269.774951328807,-164.505552122147,-219.733328634689,-224.343331999792,-262.963787772038
Generalized Competitive Suppression,3.3,-196.776504109594,-210.170374580745,-181.533393773059,-212.891939153729,-171.987928421485,-207.544719857584,-180.892769240014,-198.685843641096
Generalized Competitive Suppression,3.3,-214.03413502439,-193.998541800262,-199.739387802702,-233.651677435408,-178.343156212859,-199.520137495314,-201.141749206299,-219.883268618035
Generalized Competitive Suppression,3.3,-235.340292191832,-204.042887468598,-204.806288261732,-242.367568183017,-164.40568700853,-200.506978074102,-205.453069202843,-240.653335461768
Generalized Competitive Suppression,3.3,-212.056130015887,-188.42774030913,-174.179353215563,-233.689209045917,-147.283108503743,-193.149365334514,-170.544596055682,-211.465262318159
Generalized Competitive Suppression,3.3,-235.234565150939,-212.51891525753,-207.645332841367,-240.607224885603,-194.081479242673,-211.336880788195,-199.926471988721,-251.665134740258
Generalized Competitive Suppression,3.3,-233.151634905486,-182.658663484147,-210.266225199809,-236.740504145732,-166.618076955066,-183.602842191007,-208.569344671483,-237.286699085812
Generalized Competitive Suppression,3.3,-209.446035928185,-189.65063364537,-165.505000163739,-236.938726103772,-132.830890397535,-204.695272259242,-166.343109564822,-207.908452132371
Generalized Competitive Suppression,3.3,-223.828024899153,-216.33602173314,-185.738169975537,-242.824976835428,-177.745708668531,-227.849502897167,-186.384149845131,-225.113810294796
Generalized Competitive Suppression,3.3,-209.383306915946,-187.190254777852,-181.382811219577,-240.190460949347,-175.886486214196,-202.605203100792,-179.391198329385,-237.020182317438
Generalized Competitive Suppression,3.3,-228.33159994133,-182.70865410157,-212.510721570269,-247.524885482483,-151.973831681048,-190.058375906076,-209.874137025499,-233.618486812767
Generalized Competitive Suppression,3.3,-224.474070907002,-213.514870413079,-191.961035168804,-248.187917784648,-156.659322127954,-225.608742401212,-198.620349803615,-221.292147532252
Generalized Competitive Suppression,3.3,-198.579209640709,-172.078693967455,-182.425843536561,-219.751248620325,-190.828336676979,-173.152943798202,-178.102352736519,-197.34680453819
Generalized Competitive Suppression,3.3,-217.70166431642,-177.175477224106,-187.547233308144,-246.083803969401,-143.074179872878,-188.669852359997,-189.189017154589,-222.472058056274
Generalized Competitive Suppression,3.3,-222.367705526529,-198.01944684346,-192.710046394962,-240.313498147675,-146.071265872226,-199.293974003305,-192.239824730858,-231.807994985159
Generalized Competitive Suppression,3.3,-236.206292656482,-208.530660751919,-196.2627740163,-257.191144115065,-173.440777260769,-218.836298830856,-193.312104851745,-244.454008164289
Generalized Competitive Suppression,3.3,-222.898657888902,-199.653168813006,-200.147567511093,-239.862107723492,-177.7124116703,-207.504925791643,-194.971734453124,-228.248127296489
Generalized Competitive Suppression,3.3,-228.833898908251,-266.799123714506,-191.296465593494,-253.690080275695,-156.998911182909,-269.385792192339,-204.439553379021,-224.748385391443
Generalized Competitive Suppression,3.3,-216.983161236573,-174.425576881141,-206.901878380808,-236.048973843373,-153.340884954312,-186.991240056355,-198.785930083367,-215.548212857128
Generalized Competitive Suppression,3.3,-224.771553247069,-194.171341971369,-187.093585371371,-245.113458060121,-151.193691976582,-198.036113240601,-182.780082579595,-235.326882554804
Generalized Competitive Suppression,3.4,-218.254169785144,-173.605788900224,-188.108938975316,-237.205283636303,-154.192594744375,-188.064255258443,-189.870559692539,-223.909704715003
Generalized Competitive Suppression,3.4,-212.187385390393,-179.479740983784,-189.257076224951,-231.545074476939,-163.919805702908,-176.768852672621,-190.962989346362,-211.281094325798
Generalized Competitive Suppression,3.4,-220.411814473786,-193.294383457328,-185.975302107309,-248.019056671678,-147.873958218673,-206.227799469687,-189.869658325977,-238.715109245849
Generalized Competitive Suppression,3.4,-218.645616489035,-184.559955953224,-215.034437669154,-235.98008817379,-179.564554712806,-188.744823865987,-214.579090839388,-224.603238098534
Generalized Competitive Suppression,3.4,-195.050575693847,-164.968605436432,-186.515918485163,-216.773317303696,-162.882718834504,-174.734484159971,-181.889161691188,-202.972203137282
Generalized Competitive Suppression,3.4,-208.734748227405,-203.99847553458,-200.855047570255,-228.832541897734,-171.572744744573,-219.579227417498,-203.930645936533,-207.415128632756
Generalized Competitive Suppression,3.4,-214.990992209131,-177.120999777171,-195.798868177434,-237.313469966096,-157.275100405546,-188.412671088118,-194.145091128275,-217.467633518895
Generalized Competitive Suppression,3.4,-204.410541082846,-177.766855360728,-190.345824164339,-226.164996858291,-160.525471121633,-192.178193262529,-184.449040503986,-207.984259577617
