originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Competitive Suppression,0.3,-214.921688412558,-274.793761362133,-171.242209110681,-235.875557950407,-236.724295580511,-270.014895667235,-199.722314176857,-220.001754309229
Competitive Suppression,0.3,-202.027041126765,-205.848571472177,-169.654978814612,-226.773074277605,-183.740989760375,-224.821149369274,-186.719371171609,-282.727194238884
Competitive Suppression,0.3,-206.668410605235,-230.455475220499,-185.201710904469,-229.52555200773,-227.911621027398,-263.453605285388,-182.403874453209,-212.775397450619
Competitive Suppression,0.3,-203.958495836404,-221.812901581335,-160.111079840106,-246.945306191771,-174.747765627674,-257.927346551512,-180.670342148531,-296.310476576052
Competitive Suppression,0.3,-223.381333496926,-258.243446068821,-180.869074571435,-257.199541235635,-233.122487642233,-272.952202899088,-217.982257765668,-238.433598818847
Competitive Suppression,0.3,-206.711689691312,-258.961749371629,-165.276763257589,-237.046015661605,-288.395715417975,-275.319600912259,-174.455482585222,-244.46632007685
Competitive Suppression,0.3,-215.589742392564,-238.846297208283,-193.992943847232,-234.785806247409,-251.73106459035,-253.678361668105,-194.266251447317,-237.036636674313
Competitive Suppression,0.3,-215.338084432606,-249.506176115488,-188.831499093135,-246.103977918621,-226.393485501539,-256.697431004816,-205.686046999916,-239.580569577644
Competitive Suppression,0.3,-214.776441885461,-254.302011128932,-193.895142792667,-224.712231189489,-254.48990838579,-257.773999746125,-196.384309120108,-239.91559098089
Competitive Suppression,0.3,-214.115336414243,-257.433097964575,-183.302080496112,-237.600824489881,-232.731175661442,-280.545673000179,-184.063007925332,-226.298854900526
Competitive Suppression,0.3,-207.90658651895,-252.576132573946,-175.375858370982,-225.457096685725,-194.969609342084,-248.803919483424,-181.968835318245,-216.641488937994
Competitive Suppression,0.3,-204.027222467802,-429.882638894201,-176.028198861389,-227.533392483876,-202.259812716642,-481.438129725682,-177.497462788393,-218.273455606814
Competitive Suppression,0.3,-196.337661030441,-220.684774735617,-177.559110011302,-218.614572492627,-277.090582298462,-240.895371772731,-174.60138165308,-212.228841410745
Competitive Suppression,0.3,-208.314493519095,-237.361046266572,-166.836526020145,-230.530534079489,-195.370906592261,-250.015100942908,-186.750962858546,-259.109184474457
Competitive Suppression,0.3,-216.922694051997,-278.671507335569,-187.79260268465,-234.422266107071,-247.829556895097,-304.345441470049,-183.169935392357,-237.70075116094
Competitive Suppression,0.3,-208.099686969601,-348.21495788193,-162.973188757579,-235.149915022206,-218.101627931996,-365.255117694687,-166.572595150534,-220.284444709153
Competitive Suppression,0.3,-224.340854070061,-286.581468994463,-175.27082408252,-241.158784109223,-219.918313224845,-273.344896837536,-189.159754502508,-342.779212409143
Competitive Suppression,0.3,-218.760313654176,-259.530536276392,-191.615080312897,-243.440973086295,-252.791740645035,-264.217563310649,-207.549001916238,-228.297733285983
Competitive Suppression,0.3,-220.039839675153,-269.232315985427,-195.626718977188,-233.909954801516,-292.702919512428,-269.888174115983,-207.751267492688,-271.663819449645
Competitive Suppression,0.3,-215.830963995332,-241.078862600973,-160.727905865763,-241.486616379063,-188.316342065981,-267.96386914695,-187.559546529974,-260.714349509384
Competitive Suppression,0.3,-219.32825806974,-222.696872808209,-190.069791237021,-239.052381832129,-259.557763332661,-236.825284618323,-203.231258195278,-229.526675223981
Competitive Suppression,0.3,-206.10677195085,-240.885566110823,-179.543066478002,-226.235097834072,-278.715721595841,-236.760864517878,-184.517074759715,-277.179789840318
Competitive Suppression,0.3,-213.15560525401,-276.278423469407,-165.237853014106,-233.14185706268,-195.687303264259,-278.016690223761,-180.61758459474,-266.004011299585
Competitive Suppression,0.4,-200.723531992442,-207.084265216455,-167.235439935128,-223.39522002267,-329.99594975703,-226.368589784207,-173.161912120501,-225.465667315767
Competitive Suppression,0.4,-226.521891006575,-239.000339742474,-192.015888100116,-248.2899729164,-227.356539892378,-250.535391568117,-197.147987438324,-235.635203256783
Competitive Suppression,0.4,-226.416938744286,-255.587177241323,-200.169932796802,-241.793654378206,-235.704337058987,-272.332157915326,-209.033326238782,-325.567010179629
Competitive Suppression,0.4,-214.236564870629,-244.921553689359,-184.880471160327,-239.299942728865,-245.281408379459,-269.580979592056,-198.911570801068,-218.661924213153
Competitive Suppression,0.4,-211.217201457506,-246.03474559592,-175.541080298975,-233.205554632433,-219.122595575002,-254.674261704798,-185.541327437908,-243.904336358048
Competitive Suppression,0.4,-210.935550541297,-208.999426036233,-179.706436453351,-238.969283912617,-211.907937286116,-219.202721018527,-175.124657612,-231.314289930747
Competitive Suppression,0.4,-205.727922952778,-821.505756812535,-172.533502782659,-229.936885679652,-233.991989286137,-390.380842202268,-169.368532786547,-218.413878916598
Competitive Suppression,0.4,-216.067677301121,-243.685690057686,-187.896583230259,-228.810253266815,-232.828424869495,-248.306309991774,-198.680158442313,-252.924563517769
Competitive Suppression,0.4,-203.125039860633,-265.253935097653,-162.214206150208,-223.684571288935,-239.676069175853,-279.343062266281,-180.958308839377,-216.723225467734
Competitive Suppression,0.4,-213.874571686942,-238.371324671296,-185.599484258848,-235.337457265007,-216.925381603528,-239.806749606562,-188.43059856045,-219.662069701617
Competitive Suppression,0.4,-193.580801633591,-219.486162798397,-179.865701969119,-215.289109780772,-195.089619763815,-240.345981881513,-183.042635725342,-235.598789680036
Competitive Suppression,0.4,-212.608627128153,-277.22847300945,-188.181171845406,-233.356871727346,-292.949091584856,-286.859948004223,-186.425262986476,-282.213227999814
Competitive Suppression,0.4,-204.982896358123,-250.59010782264,-166.690672344568,-228.504909881908,-205.33563875459,-273.010996922353,-169.332145905721,-220.056113383364
Competitive Suppression,0.4,-197.595012153483,-277.050571289405,-170.232993739393,-210.48006584576,-230.63423760305,-245.232241523667,-177.041516096086,-207.850337659513
Competitive Suppression,0.4,-216.12190228849,-232.300117384599,-177.994378017329,-236.527771793922,-208.626705708839,-241.74336411545,-193.279270828154,-277.195127912207
Competitive Suppression,0.4,-221.76778054747,-302.820148084754,-193.97983935869,-220.93320406817,-295.495042397375,-255.518444341396,-213.930999185663,-237.759191921341
Competitive Suppression,0.4,-209.101434355418,-229.045203043163,-183.563341859866,-233.016642689118,-211.960543413487,-249.272159441648,-200.998198082316,-221.802585083677
Competitive Suppression,0.4,-220.442448026971,-255.269397567274,-180.827238479589,-233.342798937209,-228.569986659193,-272.144588762149,-184.941668254418,-226.005537031689
Competitive Suppression,0.4,-217.993672346039,-247.630336328484,-178.560616772535,-237.066733117664,-237.738265787127,-259.605019528242,-189.0765393431,-229.487812558905
Competitive Suppression,0.4,-225.378394801,-237.435609999531,-169.99740553626,-232.395951368851,-206.853214735066,-243.067213063795,-179.066104466844,-228.115822884142
Competitive Suppression,0.4,-209.526073469894,-279.590008806982,-182.30422300536,-236.218174943248,-237.739457627727,-292.458370863192,-198.784818467337,-281.061661589187
Competitive Suppression,0.4,-210.048956262884,-232.03734427119,-184.96427891994,-228.29684665001,-256.7407776173,-230.550794178222,-191.169964371505,-220.245112748409
Competitive Suppression,0.4,-219.886335069741,-242.598052234362,-183.451978845641,-251.231885354038,-211.902050653816,-257.758654883915,-191.335166220187,-298.649329937216
Competitive Suppression,0.4,-200.55740170734,-236.963388640382,-195.863250794435,-226.577055050189,-219.563195553527,-242.985979472183,-196.269627388663,-209.627898883424
Competitive Suppression,0.4,-214.84779780877,-239.319769337142,-162.263000881818,-249.692850520819,-185.767651527832,-262.154427672188,-197.565020521517,-220.77875892189
Competitive Suppression,0.4,-210.993102808488,-230.705949916241,-190.091836908408,-236.808438175321,-222.480434221053,-243.302043867192,-192.878513604979,-242.219426793158
Competitive Suppression,0.4,-218.860546295727,-240.761113664096,-200.711870209736,-237.628943353248,-246.654734407739,-330.653196678645,-213.242737462186,-254.783107276442
Competitive Suppression,0.4,-219.293472532343,-238.265052736937,-165.879258047674,-240.649390880342,-179.178088682019,-244.727210565309,-168.292964571677,-230.986172780009
Competitive Suppression,0.4,-215.688761888865,-236.978520671594,-173.596258740962,-235.254029415543,-209.946651730797,-251.905132234362,-193.39706026579,-226.051420429124
Competitive Suppression,0.4,-223.137282203368,-299.286744428006,-168.670126679769,-248.698700863886,-258.007602659771,-315.39922155378,-166.754824162395,-235.320133268822
Competitive Suppression,0.4,-214.54807073887,-240.952616190608,-196.633577789974,-234.138165432547,-263.248102353838,-242.181570818178,-206.978955748233,-231.133578385174
Competitive Suppression,0.4,-208.508381606967,-243.568332417985,-201.179569865823,-229.90597065535,-222.276174868646,-252.53819654483,-207.204164872056,-230.321224496725
Competitive Suppression,0.4,-215.891055411275,-246.309122132474,-183.849010097973,-230.920885312658,-220.767502453357,-255.920056876147,-184.330527182604,-233.903642445576
Competitive Suppression,0.4,-204.552587061358,-234.696402601582,-166.136381561435,-240.117445021553,-336.817489970637,-264.242410747049,-173.511326251529,-243.896291111724
Competitive Suppression,0.4,-220.377003621641,-249.292084758795,-171.225030690839,-238.294333692581,-204.405632491476,-260.193178488837,-205.976477400421,-538.063887179402
Competitive Suppression,0.4,-191.636962823386,-213.393190244351,-175.110777511313,-215.342349839386,-206.078145917028,-244.312058114679,-185.813186810271,-258.861469545456
Competitive Suppression,0.4,-202.95612294377,-226.187059815522,-169.407295233258,-229.888754755678,-211.237477612459,-235.357512902119,-172.754017759835,-209.351289803343
Competitive Suppression,0.4,-194.301562888311,-217.538393841243,-169.55731815787,-211.607895316902,-236.535338254187,-231.421071485788,-173.130577351265,-227.125599968531
Competitive Suppression,0.4,-200.913766718466,-242.702433164795,-163.388272701049,-225.345756526246,-205.948031912849,-260.392263918962,-168.948305268542,-302.645883763179
Competitive Suppression,0.4,-211.596657985713,-259.476152527075,-176.063797871112,-234.594570568001,-222.984144092821,-286.467809695783,-179.211781069788,-229.378105710674
Competitive Suppression,0.4,-217.582236263419,-248.724894641415,-176.252685479435,-239.874957743771,-421.633688261076,-264.272226273344,-188.312879495209,-251.986704939325
Competitive Suppression,0.4,-213.138416179323,-232.201792082477,-161.208745020992,-236.140751516463,-203.527131585961,-237.39065094483,-160.911005594812,-222.219288407835
Competitive Suppression,0.4,-206.352332816232,-266.202028897076,-165.437278322764,-242.053432857027,-203.721666123514,-288.868475591285,-182.647885922712,-266.76482201029
Competitive Suppression,0.4,-209.941893877424,-277.79868940062,-186.359698631811,-231.615568764398,-243.624822532818,-287.175905272214,-193.304063075792,-234.867012778615
Competitive Suppression,0.4,-207.248064383625,-291.346163218349,-192.769391534608,-229.867710957733,-276.967987278364,-268.586558513886,-219.474710192797,-216.909495230605
Competitive Suppression,0.4,-213.384678652202,-226.978451295582,-172.682612242901,-237.712905221651,-206.403356473284,-238.55949944328,-182.789449928919,-245.339001013303
Competitive Suppression,0.4,-233.255254639735,-288.058260808013,-190.715233500576,-257.995530452924,-231.568088280747,-304.254652693882,-204.563313312275,-244.049200100867
Competitive Suppression,0.4,-198.920791851036,-231.52657191626,-168.839010470217,-222.345333105551,-207.856250593145,-242.847605058034,-170.674195543282,-246.182596323455
Competitive Suppression,0.4,-223.326314383575,-262.23797976337,-174.372481246994,-255.735425137133,-223.663283418395,-279.92108648979,-186.658872516084,-238.36308279688
Competitive Suppression,0.4,-192.833805235577,-225.880495313509,-162.714123501999,-213.855055660383,-203.622188269334,-239.726750247957,-165.553521919294,-258.466231429558
Competitive Suppression,0.5,-213.924001666578,-241.320142903378,-152.186552244719,-241.900847031478,-206.480566504793,-258.02704090759,-161.759440421099,-248.247465500249
Competitive Suppression,0.5,-209.097355710075,-249.199857867149,-163.27735239943,-230.942559385009,-193.176624258683,-256.279925030912,-171.335013141048,-244.787119445302
Competitive Suppression,0.5,-205.862474414787,-225.99852975483,-171.497834694835,-225.453468367525,-198.242219738827,-243.300916799823,-178.566793338489,-212.112732123564
Competitive Suppression,0.5,-206.780952087589,-239.895600800739,-177.502638025242,-229.274050022771,-273.131242487443,-246.240024837253,-180.805574528894,-221.487744989805
Competitive Suppression,0.5,-212.744513279264,-238.482618916577,-178.204705687475,-237.601237800251,-203.416424305194,-249.040634880248,-199.19126136971,-216.990977089184
Competitive Suppression,0.5,-214.172899120318,-622.306480354423,-178.122501824682,-234.276335134596,-520.851413120505,-749.976789529509,-184.671736674937,-239.622410021693
Competitive Suppression,0.5,-196.644189799133,-333.85434645358,-188.687897795273,-220.929670466898,-343.86360693959,-337.277329290544,-213.15792414348,-229.204577451631
Competitive Suppression,0.5,-191.953983448192,-249.723830133661,-191.215448919114,-217.07006368096,-225.248733203176,-249.259492852191,-184.007288020731,-223.462729114241
Competitive Suppression,0.5,-244.264471763393,-242.111548075055,-176.984006205848,-267.712965277271,-278.758384273466,-251.512723477905,-221.145910069754,-252.506908294939
Competitive Suppression,0.5,-224.6947062173,-265.789865007287,-205.475000902019,-243.717498792386,-253.616046040524,-271.666734725899,-219.93739913945,-229.57530668337
Competitive Suppression,0.5,-222.145285537705,-279.042853384104,-197.683123501398,-243.785091771309,-229.82571097515,-365.734329855732,-241.659483741807,-237.682123300442
Competitive Suppression,0.5,-219.039363507052,-254.580524568949,-174.738624569811,-233.679839110406,-205.775196747619,-253.475708312762,-179.177361962655,-222.427112617345
Competitive Suppression,0.5,-216.311953233831,-261.810644311994,-174.450035511894,-238.557720694286,-233.518760648871,-272.927291378343,-177.817232690143,-233.621882224332
