originator,OML.ols,OML.sp,GML.ols,GML.sp,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.ols,ROE Direct Suppression.sp
OML,-179.166049317311,-158.992511077821,-203.293826150934,-159.52872889276,-223.096123601264,-200.969012447146,-192.416732366192,-175.217428359409,-258.289735312179,-201.378851469591,-199.331827887041,-164.695138041488,-190.180077297373,-159.870907679003,-178.246127201928,-159.317174219407
GML,-155.225854280753,-153.052287859244,-107.676057058222,-88.7187234230161,-171.238768722531,-169.849101211475,-189.905724607324,-183.026128638507,-191.90912608341,-160.530674547831,-132.32183407534,-102.548922648695,-148.658217536327,-144.1203684158,-175.238216394397,-154.87005509956
Competitive Suppression,-221.110292436762,-206.950793151925,-246.732859255478,-197.454102026607,-178.34357873992,-170.178820561523,-246.36464621406,-229.357060031046,-225.642867195833,-176.952855725433,-260.199358960394,-205.728388648236,-204.079920814704,-179.225086380987,-260.994395083361,-207.390689697968
Direct Suppression,-194.136138360416,-185.973970010195,-260.37406237783,-191.092504639876,-240.815944435431,-227.973931110265,-189.412735194209,-177.810653218916,-277.621205170194,-226.622128986769,-236.684818800426,-186.216674207249,-204.573342341822,-190.108524352954,-296.955375134292,-182.121856996305
Generalized Competitive Suppression,-225.504756395166,-216.176795564959,-288.212773802873,-204.085371669036,-202.732442527294,-191.36711592799,-246.422783654727,-235.485064158438,-236.443262866187,-187.929770153395,-277.026365193772,-211.275315623599,-224.299522384442,-190.979836294961,-234.222348477637,-216.985196346384
Generalized Direct Suppression,-173.901994414526,-165.997945068947,-143.650055854843,-116.862479231391,-203.030484615467,-189.733543530735,-186.765196483516,-182.419220747108,-236.280145331903,-178.183259625614,-124.293594755409,-103.485700667835,-201.859348939378,-165.118301750737,-215.632534816133,-165.847550872503
ROE Competitive Suppression,-172.640143203797,-165.942568070419,-238.073898633632,-165.346106823775,-175.451348807907,-170.900845157704,-188.190559904564,-183.139661217471,-234.578883390247,-174.939021047313,-267.625354807992,-171.480247931607,-151.61299558406,-144.670681413926,-176.693113167392,-163.213326732071
ROE Direct Suppression,-184.704359911678,-162.501284506406,-234.270572776957,-163.446975914231,-232.047665127903,-210.436239026075,-188.006669547062,-177.41590063442,-280.831707027096,-211.832851512674,-224.78469776294,-173.400672635615,-204.470597695453,-162.767818712158,-340.185516788281,-162.860006211651
OML,-156.448937184546,-152.31956544013,-174.244963177396,-154.955701118995,-204.011541111781,-196.213748357663,-172.579688848287,-170.698125286106,-262.268583213254,-203.542537304013,-177.658145151683,-159.777858901748,-158.260076117353,-153.736276428512,-202.406251193281,-150.607914240632
GML,-164.445954455241,-159.901941810557,-130.512128275778,-104.601076801321,-179.299145323956,-174.541244199613,-191.501901995187,-187.827082157424,-201.298629585065,-170.219997492874,-143.545043991012,-118.339703671839,-156.788544752967,-150.200490461862,-181.087514448333,-160.020566622463
Competitive Suppression,-232.045455021353,-213.32814979553,-293.114472390371,-212.510620343897,-184.003142653097,-176.33293967359,-250.815890982018,-229.161465074771,-277.058247961374,-178.169619637449,-285.398165345699,-218.445212125303,-227.355380982361,-182.747717029446,-265.413698460638,-213.490265306704
Direct Suppression,-175.114375493675,-172.51413607237,-209.120781391267,-177.366868771281,-241.577006137534,-221.596662603302,-170.025064109396,-166.016813397113,-266.386176666993,-221.108223752735,-195.491190515035,-172.723322246619,-186.902880559758,-176.08785996152,-250.876316699388,-169.926993104621
Generalized Competitive Suppression,-215.280682325458,-210.054196783533,-225.470361865376,-177.649893677147,-191.61116752296,-169.03088104066,-237.937018239659,-230.204977109303,-356.114704529671,-154.617419935431,-224.683037820522,-184.614161550562,-195.673539672712,-168.41664734274,-238.756949556429,-211.019122806727
Generalized Direct Suppression,-177.230158591194,-167.164149373551,-172.881367086038,-127.10914145936,-190.885585155408,-185.034470783206,-189.97357479671,-185.249206733449,-205.916173001269,-173.515531889885,-148.100055041865,-118.842731141637,-175.814253370058,-165.010761756398,-177.816025148036,-167.189570189282
ROE Competitive Suppression,-207.746386527179,-168.973531829756,-239.217545472464,-171.50309460604,-176.323331434916,-173.943633063414,-233.568423688043,-193.769803578391,-208.248451257767,-182.527015198378,-238.299256507072,-186.440253957973,-186.672439465469,-158.184957172687,-226.673588441172,-168.957890955806
ROE Direct Suppression,-202.15183262852,-189.142195217036,-244.989810612328,-192.588268972014,-227.78657652603,-217.668188060531,-219.0277985901,-203.778027709539,-266.409802443283,-213.135820746039,-253.347325476895,-202.084988175085,-222.809583399724,-199.388274019776,-486.236539128623,-188.589937308238
OML,-169.809124190898,-164.097031974043,-198.108633518801,-169.619207867632,-202.755082518249,-195.289844780923,-188.339453040059,-183.599937927456,-248.050109246437,-194.284396729866,-207.882236246327,-181.535020280868,-175.733672072045,-166.397171562687,-278.593451118459,-166.444730209732
GML,-174.587709642992,-166.772379012487,-184.309769356671,-114.225393621506,-188.806794164969,-179.437042806238,-197.041813626219,-191.742342026792,-252.063496486438,-160.83913029233,-178.550226505656,-118.857474940552,-179.095872497101,-160.62138569339,-202.721850280844,-166.638871819868
Competitive Suppression,-214.760225474656,-203.492409825054,-237.194490146803,-206.331286028191,-166.606468090817,-163.575840702353,-231.611292472178,-221.459978928345,-189.270698702581,-165.39972370226,-282.128952118817,-215.301522109177,-198.877547937022,-177.551397546405,-246.111386769742,-204.560536963371
Direct Suppression,-190.666176119098,-181.892581967924,-251.057606848696,-176.473687097184,-240.862997102927,-226.124544747968,-173.675564836534,-166.75307194912,-261.268589677468,-219.45948444741,-208.944708774907,-166.949798803354,-205.5063372779,-183.133616423187,-465.952422328865,-168.09839342787
Generalized Competitive Suppression,-220.06559753746,-210.969640260173,-267.147503674278,-180.932129702854,-179.80472203549,-174.655012327093,-234.740044681064,-229.056120211477,-192.312983865711,-161.801957081445,-233.980419649264,-183.026345383124,-191.986354142718,-177.632196184562,-258.572327927493,-210.451214000866
Generalized Direct Suppression,-172.055943899703,-165.675806764538,-163.748104210684,-120.519387346762,-194.10912110637,-181.707768524169,-194.300301174515,-186.47777912467,-205.989105380118,-166.024141840741,-144.841387492816,-111.498865088847,-176.515734981687,-162.242316517621,-278.03751082338,-166.338178379207
ROE Competitive Suppression,-159.33213735772,-154.562602532127,-212.452119041568,-153.192359525472,-171.86349885964,-164.993587484058,-193.904886268613,-179.581810553808,-235.170018249516,-171.926800256557,-213.555549474612,-162.440219372608,-158.09150474338,-141.787976946718,-434.984966864864,-155.372930452944
ROE Direct Suppression,-172.385659690314,-152.268824245793,-229.100812001822,-156.139524860195,-189.880519233998,-185.744703135597,-196.401583699467,-174.646245471527,-268.058294592718,-193.181210940798,-232.143472397628,-169.468142147345,-181.055971886262,-153.837226376852,-294.802360035828,-152.575404542957
OML,-154.134286442616,-151.217651192877,-229.499450279516,-154.30064125147,-195.53948403882,-190.664349180626,-176.155826778505,-164.633735184971,-255.546619216273,-196.022700929081,-224.350405965565,-163.215414181706,-155.044370686848,-148.939285042222,-255.349669405235,-149.995130131766
GML,-171.610574695737,-162.59561411737,-111.43726632263,-94.9773654423747,-215.635909730942,-177.549845800622,-202.049020060627,-185.87033172062,-226.937683079925,-156.935518482525,-133.962191621832,-108.391880082196,-193.300993342257,-154.038168899249,-305.150257220136,-163.291977667057
Competitive Suppression,-219.594701041858,-208.094801648222,-299.318969944851,-209.644895607247,-174.514313908337,-169.427717144442,-252.516768900829,-228.50691806271,-298.22458251347,-175.230957644234,-288.742141736541,-213.990270316889,-209.71942620484,-184.320215713978,-275.340842262464,-207.464397299716
Direct Suppression,-205.668054774317,-198.074140433974,-255.38248690806,-203.796241845478,-242.168162250201,-233.239280934898,-180.531156603408,-174.342776384601,-279.10255630272,-236.036808485631,-234.403787979893,-184.04427439097,-207.274313132443,-198.069219498681,-397.02365020819,-179.396655701386
Generalized Competitive Suppression,-223.000034925518,-214.559496694738,-235.850880793855,-190.176963666552,-185.289421413306,-175.427067230774,-238.004512248276,-231.159971839623,-210.817766246538,-163.760788179437,-244.371329977217,-193.81509654477,-196.794968483557,-179.405099933497,-240.810065920143,-214.462346487441
Generalized Direct Suppression,-175.101836713788,-165.937548375651,-258.449670925226,-112.852985857386,-173.180891053817,-169.646999867976,-198.342104719337,-185.412446971364,-166.889781293156,-150.787911109885,-569.18160125993,-103.598955067576,-163.538267114355,-156.955591593235,-248.143620678132,-165.656240376695
ROE Competitive Suppression,-178.590510788915,-166.471916609242,-197.094437079579,-162.838443615895,-170.523995686885,-164.153120990412,-202.384174463868,-191.217629254489,-187.909815691808,-165.493256024083,-226.048823504235,-178.130920493394,-159.308341426007,-149.827939071371,-180.209409564443,-166.774437172418
ROE Direct Suppression,-214.760917225578,-155.813126028848,-236.613780679326,-154.147541709655,-215.893947931126,-203.296049487584,-211.207414038016,-167.339087932079,-263.137952597189,-202.835456128783,-232.727425724907,-159.770745353203,-208.645193244771,-155.796368091765,-428.177342816391,-156.117602682142
OML,-167.831158225167,-157.073284917119,-178.932653920945,-156.716886758335,-213.405641463208,-193.956742076789,-190.601626436364,-173.630932319805,-262.672603265809,-194.604992371378,-194.674101883763,-163.400353572722,-183.483054632374,-154.964058233424,-222.10345971559,-156.093182500867
GML,-172.462443899132,-168.005449382442,-153.379430989362,-112.274219749214,-177.499293284472,-175.204372627657,-208.914172856683,-199.622338825676,-248.480087784337,-161.219298815054,-223.324643479806,-138.295448206469,-166.088997768056,-159.510154772935,-233.8460679863,-168.719957108042
Competitive Suppression,-218.578760406394,-208.297800269809,-274.174126129116,-206.535105926385,-183.282621641818,-178.535250664649,-234.264180934826,-226.462486350684,-229.656445603457,-186.563549847112,-284.69824885588,-211.493879051392,-191.015979547182,-180.662338016937,-239.742042760773,-207.265650803908
Direct Suppression,-160.722531374816,-157.119601919561,-270.2339638065,-159.462606395445,-211.077297570137,-208.214811912423,-146.112157099309,-142.727281001246,-225.433866101765,-207.64492441849,-214.43335066902,-148.836211272726,-160.633698718446,-157.125823298551,-221.518088021219,-143.393693452183
Generalized Competitive Suppression,-212.897168489967,-209.789881628109,-208.448865819424,-174.365113967182,-192.564729689303,-175.709818312074,-238.1833600081,-233.852937200759,-195.558344569999,-156.65525974067,-214.113107262389,-183.088266007278,-204.93766934571,-181.006916264958,-236.279212591093,-209.425264386677
Generalized Direct Suppression,-178.857124660158,-172.120650977739,-144.648087114696,-112.720812388771,-188.533109866172,-184.668301771211,-202.365206741434,-192.362654288612,-251.471397754815,-169.4938104855,-138.602546422313,-103.054341201536,-177.984939757511,-170.484663228152,-236.593980798322,-172.297063964191
ROE Competitive Suppression,-174.750298585329,-158.328245813773,-443.474344619016,-157.141471436143,-167.3075542477,-163.1984791244,-192.614409636836,-185.800814399052,-318.444624980027,-170.704120399657,-335.686922787868,-178.239448636585,-227.499112462275,-144.201863868847,-327.784061988843,-158.306830441978
ROE Direct Suppression,-170.229660871511,-165.786562318832,-315.151167284563,-170.752877298934,-208.062207004615,-203.798788711649,-181.13435544722,-175.369779476127,-268.164289319656,-206.514476299631,-356.256020458235,-173.806983113189,-183.767222209455,-175.191581027449,-482.616375719113,-166.536351900116
OML,-169.381015053094,-165.036738303192,-226.557163122265,-173.403463754325,-243.308827342068,-210.492016700838,-175.845661609448,-169.499181393682,-256.752139565861,-208.39886629644,-226.941014241208,-172.671774734803,-206.338340554183,-173.151460306158,-243.103890062115,-162.772494464672
GML,-170.93108906221,-164.362768852275,-129.777375955631,-108.285233054531,-200.626352946363,-185.992347751807,-191.92828387652,-187.65611802837,-213.431322682137,-175.804209210901,-126.681419353986,-108.10582714804,-174.99209183873,-160.737257301857,-265.243166209448,-164.646686511607
Competitive Suppression,-213.978205805483,-207.312333216149,-240.285614647854,-204.298726650777,-198.212624630662,-180.567454600262,-231.355912076141,-226.50739101002,-228.464478398668,-183.831669812825,-244.038757802409,-211.537399636308,-198.692784056459,-179.869396223361,-318.928062562846,-209.664697441656
Direct Suppression,-197.621104524322,-193.344049587489,-223.16334857276,-196.114924802662,-244.642824534021,-231.720212270221,-190.885663831657,-183.295127365331,-275.184206471479,-231.173804175889,-231.693004863481,-186.257814036552,-232.094915761261,-205.212743626103,-311.140984053949,-184.089330694615
Generalized Competitive Suppression,-205.377014424132,-200.794447420984,-209.669325322201,-172.714901516394,-182.898183362634,-175.665014351448,-227.731207576419,-222.947385289834,-163.029397572578,-144.40791540061,-224.508001146115,-184.213965453443,-188.469690534852,-178.227792277919,-224.175075295951,-202.049098346358
Generalized Direct Suppression,-183.807422424757,-172.527262681534,-178.732715312163,-122.468180006614,-201.853466959142,-188.98142664913,-200.004596339709,-187.320902836967,-250.923375074569,-173.685788063893,-177.415961168779,-111.148797965441,-179.753249926112,-167.157215252265,-185.475970573547,-172.55015027472
ROE Competitive Suppression,-174.402454568277,-158.896600383495,-234.593492886807,-156.54240275227,-169.783103743036,-162.604493553607,-202.290899861847,-182.16229916805,-216.383928710681,-163.534197099281,-253.626905812552,-168.475894413321,-170.801503031145,-149.335509129791,-225.895482456984,-158.873088931716
ROE Direct Suppression,-172.562045281097,-164.669380616504,-202.52120604623,-176.370688838207,-217.349275636896,-205.196961692485,-190.208387631951,-180.524189424503,-256.137160900292,-211.235420304812,-222.333941057161,-186.874253722159,-194.250788764314,-178.534097868268,-275.271059328011,-165.06093027403
OML,-148.745415526041,-143.629744470385,-237.910557432105,-145.709283098209,-197.288710341565,-191.039288726924,-178.367344670265,-174.681625813782,-230.572611101092,-193.104470658512,-223.872361689656,-169.450844430662,-157.076277359589,-145.843559521496,-167.387090062839,-144.117570658114
GML,-157.087627189637,-152.143237245995,-154.080555986188,-105.424793663342,-169.461002080824,-167.585719305328,-196.852911779891,-187.7786947957,-207.802194408519,-164.085425435136,-222.652148217171,-124.037892829185,-149.283920473688,-142.345779680248,-169.690182613235,-152.466966295007
Competitive Suppression,-230.433061497732,-208.634305598366,-262.69197272838,-203.141543160447,-175.249027436704,-170.309595556989,-262.604855557659,-230.303674820762,-228.071992013168,-175.845236565685,-275.541530279579,-211.156933908029,-209.484940286463,-175.491258289538,-261.648816342888,-208.84782941189
Direct Suppression,-189.550954595483,-185.402782790127,-260.894798706669,-196.3256801704,-233.817330902744,-226.960050920362,-196.820351115678,-182.541095502207,-282.898722475893,-233.611050980448,-261.390719883977,-186.083921090683,-206.875372903284,-187.811950348823,-371.229449113973,-186.216291957344
Generalized Competitive Suppression,-200.981434173612,-197.305044611188,-200.959965557178,-163.588042653084,-179.797641124175,-172.934197183962,-221.611434131827,-216.654668153061,-184.471895869724,-165.008471511993,-212.091533676148,-168.552598331151,-187.307473932495,-175.604982390227,-267.783464018388,-197.646986726118
Generalized Direct Suppression,-173.790495633731,-166.875972056645,-154.77279855906,-129.931530662098,-189.462955245197,-188.534586911016,-192.550287355617,-186.966307382652,-212.113061517355,-182.664116782635,-160.567390522879,-121.017821606531,-170.834766973764,-162.540219417369,-207.919022164994,-167.173533258129
ROE Competitive Suppression,-168.38954723839,-151.880470110491,-193.826214969035,-152.502514847627,-184.432776823105,-174.134947732664,-191.266478826426,-176.216838772094,-235.437752855849,-171.782226006658,-209.785167493796,-169.558598426392,-194.693466545447,-148.553556911879,-310.60419724181,-152.650862924549
ROE Direct Suppression,-181.241956227991,-168.12040547694,-238.626403148274,-172.95643893096,-221.622379923836,-199.655995274627,-189.548446593691,-182.181263534305,-297.012180189905,-198.786903425154,-234.90362390496,-183.609460395176,-202.958292124397,-170.616728558384,-352.835033927334,-168.564016844237
OML,-181.150389408052,-172.37037889608,-238.414724566186,-173.692398223442,-273.82079299179,-216.936692993668,-201.751216091624,-181.077000522408,-361.512127328134,-216.679220270111,-252.760708058489,-181.542136072387,-364.489016418221,-173.583843535426,-348.259545587766,-171.966278685956
GML,-167.317217429621,-158.724213213778,-147.535301001615,-92.4554652058627,-191.150258114754,-175.374666281266,-202.2292192475,-187.80725349041,-238.708475402579,-150.665948908857,-152.199820832948,-96.5632013462694,-164.669243396512,-151.567700798578,-167.841882575667,-159.243263244396
Competitive Suppression,-203.975215992098,-200.888477479935,-232.433826419395,-194.876394659289,-174.551622561417,-166.553649307956,-223.308860883529,-218.738570394778,-216.996609582508,-173.007418469167,-236.124469845131,-201.283678543902,-187.579067911257,-172.262790583463,-229.287893679135,-200.450391318115
Direct Suppression,-195.009439618939,-192.334764709529,-253.677450696436,-199.552810312937,-251.033602993484,-232.50780899116,-184.293565365854,-181.170281264715,-271.593515076255,-230.438271921989,-254.659205451274,-192.37387110294,-203.761851302898,-197.8923884589,-224.687349738646,-191.910084554726
Generalized Competitive Suppression,-218.879389440516,-215.176292172605,-216.133932003741,-173.129821792087,-191.226407561074,-181.570920681633,-243.329260931161,-237.436235148791,-198.760080747837,-155.897896835224,-220.459571490937,-181.902339139653,-193.580402950871,-180.980476852572,-240.899602295004,-213.460834277647
Generalized Direct Suppression,-164.317931407076,-159.942961806659,-132.757580550215,-108.67088029596,-196.431221567106,-185.358616514481,-186.804282121005,-181.810741034864,-213.529331898813,-172.458862897485,-113.659005069386,-97.3843695268952,-170.02616521835,-158.422103384106,-188.217634389167,-160.758653219843
ROE Competitive Suppression,-198.62122768843,-178.939522352849,-222.070006615152,-167.28543321646,-193.787513261327,-177.867530520127,-220.129745168316,-195.221959787128,-222.712239991478,-177.320153079744,-228.425913496014,-170.985764557018,-185.173770123268,-155.619014194791,-306.386955777366,-178.929749570518
ROE Direct Suppression,-166.648664962173,-156.195482284114,-174.847818900831,-155.305914694247,-223.14465036325,-202.062591706635,-190.366877696154,-177.277038737329,-239.505531359003,-202.522205293172,-200.40646695824,-170.080763843271,-173.102448906662,-159.735583544739,-200.486243965458,-157.117773342783
OML,-183.309796911107,-167.342612432861,-205.654252032627,-164.503388609001,-197.129478538901,-192.460585778511,-192.28277189346,-185.649353282001,-232.209471654001,-191.782786659726,-216.189146922749,-178.24120382314,-179.028185073576,-165.715523912326,-182.582677728303,-167.61035305566
GML,-170.840050102468,-163.093067013374,-132.826194098734,-107.728238278593,-215.431808877903,-180.960220099603,-192.035235198958,-189.020094954865,-231.718622423516,-166.316378229652,-131.902205648476,-117.448835829431,-185.912000690371,-155.883900341194,-171.134731800294,-163.676513522678
Competitive Suppression,-240.507734872919,-207.841784405367,-355.919769806539,-195.025544009257,-185.744747729906,-171.713408440575,-263.971311087125,-224.984424063766,-263.881108909182,-174.398871007123,-288.949012795527,-198.967654756713,-244.764641633871,-177.960779774743,-270.805370597641,-207.83790508478
Direct Suppression,-209.162723286852,-186.936357291244,-288.148564757161,-186.950084972248,-252.757286019338,-225.58188124147,-188.089614442649,-172.906095115181,-287.44911469507,-223.83465629948,-252.55792332604,-175.942331062016,-216.557530513156,-188.024777842842,-279.08380314413,-177.936915637696
Generalized Competitive Suppression,-217.413298926957,-210.155794078171,-218.568572008225,-187.090131691596,-196.904528019814,-184.902209505976,-235.318818257726,-227.805030294512,-184.199523365496,-163.885006582419,-238.608749701882,-191.446484254271,-205.87327464923,-188.828583346889,-238.376802122191,-210.456887162854
Generalized Direct Suppression,-185.552769965464,-170.810049591458,-137.152030162322,-114.65092878941,-189.944801985518,-184.587303310025,-204.848825706767,-190.771674699285,-180.256252422401,-166.726255883276,-147.458567302428,-109.210007307029,-183.370660403521,-168.895972540463,-186.940555045533,-170.99056959893
ROE Competitive Suppression,-177.29444092479,-160.07473383914,-232.9468296126,-155.527176972683,-182.941245423888,-161.190360697867,-197.059593443889,-183.990813425617,-245.393675021575,-166.383360869443,-244.515581103266,-167.809429942776,-163.95247319196,-145.027516150037,-254.184058302251,-160.072971913865
ROE Direct Suppression,-162.993478143653,-159.158662565228,-210.608965046821,-162.77353875988,-207.430738891974,-199.500968735236,-170.173015863821,-166.097446555521,-276.763552042736,-199.012303656608,-251.407726388011,-166.366708771521,-171.145567243153,-162.098303361945,-274.717971491085,-159.148422861734
OML,-173.255211450341,-164.43257154466,-247.638829211455,-171.839138252339,-213.530415549132,-206.418222648073,-188.069041060544,-179.83309304589,-263.502680979645,-208.80908208763,-231.16497168091,-178.90038306507,-178.187287532323,-165.211430643375,-187.088169519203,-164.933470718232
GML,-167.467569316718,-160.310012124532,-135.314485633122,-110.139425996951,-185.367066725144,-178.475693308995,-200.12112789124,-188.73170246271,-207.31383004905,-164.743471383679,-142.564816894835,-119.526310990565,-164.420698107715,-154.479107169564,-168.326029277425,-160.613791014903
Competitive Suppression,-216.350058669423,-209.183878264484,-255.788708465214,-202.749291678469,-180.465786922343,-174.663418721228,-239.522340580155,-227.846877179353,-260.43413932441,-179.527776677182,-258.527642151367,-210.425177633867,-175.748319554771,-169.733446209973,-328.320059037649,-209.806992042747
Direct Suppression,-208.613149676516,-200.945448576133,-258.795807549288,-197.394335759348,-237.271503235079,-229.583247415412,-203.297984580241,-194.526800904006,-292.110254910087,-228.017214719791,-292.693111029346,-197.74599733696,-210.269406129892,-199.33139045503,-270.465373508397,-195.786980605059
Generalized Competitive Suppression,-230.405865649952,-217.822120095879,-236.040650683772,-179.361979476019,-186.944369877359,-179.994347107215,-246.812478142607,-235.809947854235,-325.979930298374,-153.117429882839,-244.540423088643,-185.298213118054,-205.67109025934,-185.373901203713,-242.513564588259,-217.974021271675
Generalized Direct Suppression,-179.446057041375,-172.319622320157,-168.191811813397,-127.665637877136,-207.340992387953,-191.624376731511,-191.029384586634,-187.270015485263,-217.609987007745,-179.050645020222,-107.488613888493,-101.827664878399,-194.940916169513,-172.831341671966,-178.033230857898,-172.111138688547
ROE Competitive Suppression,-194.860202609463,-156.707002838397,-221.535838256461,-153.195598239035,-190.46728053547,-176.985290209895,-219.652157046737,-181.765857221602,-215.556250110241,-179.566341779573,-259.425117244177,-167.342633796965,-177.305786602718,-148.347405417159,-236.930342883335,-156.684212634954
ROE Direct Suppression,-173.680021871506,-164.834139655497,-244.07252323909,-174.08660828756,-204.697892324071,-200.988488931129,-202.237088948528,-190.592702499627,-270.123655704003,-203.100434134224,-288.656446681904,-189.674166380663,-187.817809082464,-175.762844436066,-248.817390214214,-167.034701282857
OML,-179.307950276953,-162.346091355305,-216.669307410537,-163.163272384961,-221.512613725654,-206.474320517864,-180.478292069354,-169.378889641335,-249.194117245223,-205.058289871384,-227.741186579475,-171.793379845819,-194.771821424458,-162.336183223523,-213.817821410851,-162.266951022336
GML,-175.286708497401,-168.776401053968,-133.065123393582,-121.08010727115,-201.44211074895,-187.367416824117,-199.261570415036,-191.374062054427,-201.297124442746,-172.039704612329,-163.323984036153,-127.831144016567,-185.251985383693,-166.449967768601,-248.011168731603,-169.472492437353
Competitive Suppression,-202.234131121865,-195.382482742076,-241.462611706873,-191.952405127846,-171.65046682979,-158.02604451331,-227.111292731229,-216.578756793823,-301.250885723132,-161.144305662131,-232.285820109309,-199.162134698444,-187.416411451362,-161.144511042463,-217.356333223923,-193.193040457103
Direct Suppression,-185.579129100554,-184.146849430146,-277.601560691379,-196.26194240317,-236.227542640475,-227.246937425637,-179.591591116198,-175.623913320113,-290.683619950941,-230.434907188213,-243.780345778653,-183.502138956404,-192.166952062117,-188.18882357487,-216.448262192088,-179.095715684944
Generalized Competitive Suppression,-219.200511051883,-216.118829015627,-213.322380310329,-178.694706664201,-184.749144220347,-176.555412176505,-235.343515263088,-233.962969341247,-199.128511825369,-150.92783959183,-213.909347895848,-183.714664273544,-194.398959440946,-182.776397672228,-256.571781629377,-217.213015026409
Generalized Direct Suppression,-173.638291265395,-168.520209615902,-140.275393072996,-118.866195186836,-193.976700858506,-187.577086794526,-187.653629712573,-186.152846485308,-226.231260790931,-174.002232820412,-136.758936053483,-110.32768241578,-176.91672505781,-169.962726309247,-176.236101771685,-169.420279991259
ROE Competitive Suppression,-166.976080872886,-156.828582216023,-187.279417731859,-159.958015405135,-179.901382374352,-170.463409391117,-229.558268408255,-190.324252504487,-230.470367544381,-173.486897272027,-230.67335184686,-178.186319187086,-161.692937447137,-145.474475097091,-189.984804289357,-159.602665439
ROE Direct Suppression,-172.7329388261,-163.23921178984,-310.751604355291,-164.05040498805,-220.352482348122,-201.762519659079,-196.417911106566,-182.739346257567,-268.158156702489,-199.700597153652,-273.997056662212,-177.5968793649,-186.470780129392,-167.654001950392,-214.688584006867,-162.876627340156
OML,-161.230438578005,-156.719369506657,-246.069038502971,-159.414510395768,-206.782097881911,-201.614329504008,-169.930099253932,-166.552461165886,-252.295137951178,-203.113885241818,-290.509306507232,-169.257495547057,-163.095111477467,-156.436520109718,-479.197892478229,-155.855239421046
GML,-165.987438594271,-159.897108616722,-121.834582693437,-103.868603592737,-175.914300458469,-168.126232273618,-195.956838990884,-187.705276433574,-240.45439528102,-153.639945823029,-131.994065279306,-113.85358408686,-158.907287521073,-149.934538407806,-171.988592644117,-160.213411635235
Competitive Suppression,-224.154988061654,-209.086628201201,-251.959488577167,-201.839013551786,-168.010195003716,-160.435879924814,-239.736485423395,-230.077005167305,-227.041597408399,-165.493715375635,-264.332976250285,-208.683018648335,-178.773269557488,-163.66594718085,-231.533195413643,-208.980783236582
Direct Suppression,-201.679022022642,-195.310915763324,-273.000858561917,-197.913098903609,-249.342343051666,-231.18626568876,-203.476824387286,-181.06146557019,-302.466481832536,-232.397280815309,-255.418672256531,-182.272061821405,-209.840201492423,-195.544350358129,-226.920369774658,-180.512597262275
Generalized Competitive Suppression,-208.029604537133,-204.583173299972,-249.072466555707,-192.592012273493,-186.992599592032,-182.656699910531,-224.49561486621,-221.927066914617,-283.301737550904,-176.865501098782,-226.360711643435,-196.082169211481,-189.908418343493,-181.98803565911,-282.076277959122,-206.030221631641
Generalized Direct Suppression,-166.609760700049,-163.816283327237,-132.592407729093,-105.633992179852,-183.99921917708,-180.219034025084,-189.046366486703,-185.232973924022,-219.440018669219,-161.822972035793,-149.700974865932,-101.527429421636,-161.9489852939,-155.666897660221,-170.852974977826,-164.377013873268
ROE Competitive Suppression,-179.393258178288,-164.306487665353,-199.667530045826,-162.042516420216,-182.745372202234,-174.313713018733,-201.588790333214,-185.26317086789,-211.478830123949,-176.262529398547,-203.59469904138,-173.201200094447,-151.870276252424,-142.644445546416,-356.304531389977,-164.294335541751
ROE Direct Suppression,-165.04278060716,-161.713898252608,-243.040032459542,-169.744321871835,-220.603563543007,-211.269813784444,-176.318102310665,-174.038601549468,-275.371861924745,-213.371725692274,-233.872295985182,-173.282606209581,-176.527076460736,-170.62589475287,-189.297367394104,-158.102228621828
OML,-179.959214983479,-168.164229858389,-239.859137671801,-171.154492490118,-216.335131815964,-202.849139955255,-202.312268253521,-185.222337284127,-304.672121581687,-204.700997618116,-239.10767040269,-180.194078867829,-205.783495160746,-168.967392342697,-245.978824593729,-168.678187144336
GML,-172.671194729519,-164.589843560341,-109.606594161149,-98.7503328688663,-183.876209475303,-174.880531478594,-211.966645671822,-191.208127589841,-156.161252840393,-148.988069935943,-151.185226273862,-119.726015433388,-164.070240332348,-147.692766064605,-192.381799871561,-165.149993919775
Competitive Suppression,-221.855366035983,-208.179098116788,-249.85047751018,-201.262948963832,-187.112756534456,-170.061219513379,-245.457246713079,-230.366154299565,-224.954949258281,-173.553448009464,-257.717281732605,-210.556296239354,-217.183100425262,-176.404270203457,-230.378500811333,-208.196413493398
Direct Suppression,-189.329435595924,-183.993211953968,-206.628389377625,-164.974407168653,-225.324921228834,-220.499749863629,-187.926777406753,-180.339203471526,-274.294838224678,-216.025679479727,-235.006707868696,-167.610629784354,-189.322835719902,-183.227894252599,-300.976349663005,-181.103458596813
